Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/RJ/MIN/48634/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40065/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40068/2016,,Rajasthan,Sirohi,Reodar,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,DASHRAT SINGH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40099/2016,,Rajasthan,dholpur,Bari,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,CHHAGAN LAL PRAJAPATI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/38649/2019,11961,Rajasthan,Barmer,Pachpadra,Date of Submission for EC: 15 Jul 2019 ,Date of Ec Granted : 26 Nov 2019,Non-Coal Mining,SHMT SITA DEVI,EC Granted - Processed offline
SIA/RJ/MIN/40405/2016,,Rajasthan,Jodhpur,Bilara,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40459/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40470/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40504/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40509/2016,,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,DEVI SINGH JI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/179017/2020,14486,Rajasthan,Bhilwara,Beejoliya,Date of Submission for EC: 20 Oct 2020 ,Date of Ec Granted : 11 Jun 2021,Non-Coal Mining,SHRI LAXMAN LAL DHAKAR S/O SHRI JAYLAL DHAKAR,EC Granted - Processed offline
SIA/RJ/MIN/149133/2020,14056,Rajasthan,chittorgarh,Nimbahera,Date of Submission for EC: 21 Mar 2020 ,Date of Ec Granted : 17 Mar 2021,Non-Coal Mining,MR BABU LAL BAPHNA,EC Granted - Processed offline
SIA/RJ/MIN/49689/2016,F/SEIAA/OLRJEC/2016/3691,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2016 ,Non-Coal Mining,KANHAIYA LAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/49721/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: 17 May 2016,Date of Submission for EC: 16 Feb 2016 ,Non-Coal Mining,RATANLAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/49725/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/49765/2016,,Rajasthan,Bhilwara,sahada,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2016 ,Non-Coal Mining,HITESH KHIMJI BHAI REYANI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/36787/2015,F/SEIAA/OLRJEC/2016/441,Rajasthan,Bhilwara,sahada,Date of Submission for TOR: ,Date of Submission for EC: 30 Dec 2015 ,Non-Coal Mining,MANJU DEVI VYAS,TransferToDEIAA
SIA/RJ/MIN/134887/2020,13377,Rajasthan,Rajsamand,Rajsamand,Date of Submission for EC: 03 Jan 2020 ,Date of Ec Granted : 19 Jan 2021,Non-Coal Mining,M/S PARAGON MARMO,EC Granted - Processed offline
SIA/RJ/IND2/60460/2016,,Rajasthan,Alwar,Alwar,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2016 ,Industrial Projects - 2,PAWAN TANAY CHEM PLAST PVT. LTD.,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/160942/2020,13995,Rajasthan,Nagaur,Makrana,Date of Submission for EC: 29 Jun 2020 ,Date of Ec Granted : 16 Mar 2021,Non-Coal Mining,"CHIRAGUDDIN, SALAUDDIN AND MOHD. IQBAL",EC Granted - Processed offline
SIA/RJ/MIN/40096/2016,,Rajasthan,Bundi,Hindoli,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,NATHWA LIME STONE MINE,Under examination of SEIAA - Processed offline
SIA/RJ/NCP/70166/2017,,Rajasthan,Jaipur,Sanganer,Date of Submission for TOR: ,Date of Submission for EC: 06 Oct 2017 ,INFRA-1,BRIJHARI INFRA LLP,Under examination of SEIAA - Processed offline
SIA/RJ/NCP/70204/2017,,Rajasthan,Jaipur,Sanganer,Date of Submission for TOR: ,Date of Submission for EC: 09 Oct 2017 ,INFRA-1,SSBC DREAM HOMES LLP,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/38902/2019,11874,Rajasthan,Bhilwara,Kotri,Date of Submission for EC: 11 Jul 2019 ,Date of Ec Granted : 06 Sep 2019,Non-Coal Mining,SHRI KAN SINGH,EC Granted - Processed offline
SIA/RJ/MIN/73924/2020,17535,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2022 ,Non-Coal Mining,M/S VIMLESH SILCA SAND MINES,Agenda Uploaded by SEIAA
SIA/RJ/MIN/57467/2016,,Rajasthan,Sikar,Neem Ka Thana,Date of Submission for TOR: ,Date of Submission for EC: 15 Jul 2016 ,Non-Coal Mining,LALARAM CHOUDHARY,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57500/2016,,Rajasthan,Jaipur,Bassi,Date of Submission for TOR: ,Date of Submission for EC: 16 Jul 2016 ,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANT,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57501/2016,,Rajasthan,Jaipur,Bassi,Date of Submission for TOR: ,Date of Submission for EC: 16 Jul 2016 ,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANT,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57513/2016,,Rajasthan,Bhilwara,Mandal,Date of Submission for TOR: ,Date of Submission for EC: 18 Jul 2016 ,Non-Coal Mining,CHITTAR MAL DUGGAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/45029/2019,12855,Rajasthan,Jodhpur,Jodhpur,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : 11 Jun 2021,Non-Coal Mining,SHRI RAMESHWAR LAL OSTWAL,EC Granted - Processed offline
SIA/RJ/MIN/57255/2016,,Rajasthan,Bharatpur,Pahari,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2016 ,Non-Coal Mining,IRSAAD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/159774/2020,,Rajasthan,Sawai Madhopur,Bonli,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2020 ,Non-Coal Mining,MS BRD GRANITES,Delisted
SIA/RJ/MIN/159982/2020,13998,Rajasthan,Jodhpur,Phalodi,Date of Submission for EC: 07 Jul 2020 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,M/S. NKC PROJECTS PRIVATE LIMITED,EC Granted - Processed offline
SIA/RJ/MIN/159987/2020,14004,Rajasthan,Jodhpur,Phalodi,Date of Submission for EC: 07 Jul 2020 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,M/S. NKC PROJECTS PRIVATE LIMITED,EC Granted - Processed offline
SIA/RJ/MIN/159990/2020,13997,Rajasthan,Jodhpur,Phalodi,Date of Submission for EC: 07 Jul 2020 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,M/S. NKC PROJECTS PRIVATE LIMITED,EC Granted - Processed offline
SIA/RJ/MIN/156914/2020,13880,Rajasthan,Ajmer,Kekri,Date of Submission for EC: 10 Jun 2020 ,Date of Ec Granted : 12 Feb 2021,Non-Coal Mining,ANIL DUBEY,EC Granted - Processed offline
SIA/RJ/MIN/56880/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/56900/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/56943/2016,,Rajasthan,Rajsamand,Rajsamand,Date of Submission for TOR: ,Date of Submission for EC: 01 Jul 2016 ,Non-Coal Mining,BHANWAR SINGH CHARAN,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57022/2016,,Rajasthan,Jaipur,Bassi,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2016 ,Non-Coal Mining,SHRI MUKESH SHARMA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/195180/2021,14882,Rajasthan,Ajmer,Ajmer,Date of Submission for EC: 27 Jan 2021 ,Date of Ec Granted : 11 Feb 2022,Non-Coal Mining,PINK CITY COMMERCIAL PVT. LTD.,EC Granted
SIA/RJ/MIN/39876/2016,,Rajasthan,Bundi,Bundi,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,SMT NIRMALA DEVI,TransferToDEIAA
SIA/RJ/MIN/53128/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: 29 Jul 2016,Date of Submission for EC: 25 Apr 2016 ,Non-Coal Mining,SURJA DEVI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53217/2016,,Rajasthan,Bhilwara,Raipur,Date of Submission for TOR: 01 Aug 2016,Date of Submission for EC: 27 Apr 2016 ,Non-Coal Mining,VASUDEV VYASS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53549/2016,,Rajasthan,Nagaur,Kheenvsar,Date of Submission for TOR: ,Date of Submission for EC: 07 May 2016 ,Non-Coal Mining,MANGI LAL PANWAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53570/2016,,Rajasthan,Barmer,Siwana,Date of Submission for TOR: ,Date of Submission for EC: 08 May 2016 ,Non-Coal Mining,GOVIND RAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53670/2016,,Rajasthan,Pali,Sojat,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2016 ,Non-Coal Mining,RUPARAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53714/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2016 ,Non-Coal Mining,RANARAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53715/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2016 ,Non-Coal Mining,KEWAL RAM,Under examination of SEIAA - Processed offline
SIA/RJ/NCP/61051/2016,,Rajasthan,Jaipur,Sanganer,Date of Submission for TOR: ,Date of Submission for EC: 12 Dec 2016 ,INFRA-1,ABP AFFORDABLE HOUSING,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/52732/2016,,Rajasthan,Jaisalmer,Jaisalmer,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2016 ,Non-Coal Mining,MOHAN LAL MOHTA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39455/2016,,Rajasthan,Sirohi,Sirohi,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,NAND KISHORE,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39458/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,MR DHANRAJ,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39463/2016,,Rajasthan,Jhunjhunu,Chirawa,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,RAJENDRA KUMAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39487/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: 08 Jun 2016,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,ZEBUNA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39494/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,BENIRAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39551/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,SMT KOYLI DEVI BHIL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39580/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,MR BHAGWATI LAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39583/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,SHAMBHULAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/150130/2020,13867,Rajasthan,Rajsamand,Deogarh,Date of Submission for EC: 10 Jun 2020 ,Date of Ec Granted : 12 Feb 2021,Non-Coal Mining,PRABHAT RAM,EC Granted - Processed offline
SIA/RJ/MIN/57077/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2016 ,Non-Coal Mining,SHRI ASHOK GANDER,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57089/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2016 ,Non-Coal Mining,SHREE DURGA RAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40082/2019,12207,Rajasthan,Jodhpur,balesar,Date of Submission for EC: 01 Aug 2019 ,Date of Ec Granted : 13 Jan 2020,Non-Coal Mining,SHRI NATHARAM,EC Granted - Processed offline
SIA/RJ/MIN/40111/2019,12083,Rajasthan,Barmer,gudhamalani,Date of Submission for EC: 29 Jul 2019 ,Date of Ec Granted : 13 Sep 2019,Non-Coal Mining,LAKHA RAM,EC Granted - Processed offline
SIA/RJ/MIN/53749/2016,,Rajasthan,Bhilwara,Jahazpur,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2016 ,Non-Coal Mining,MS SARASWATI CONSTRUCTION  PVT LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/53751/2016,,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 14 May 2016 ,Non-Coal Mining,VINAYAK STONE CRUSHER,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57288/2016,,Rajasthan,Rajsamand,Rajsamand,Date of Submission for TOR: ,Date of Submission for EC: 09 Jul 2016 ,Non-Coal Mining,MS BALA JI MARBLE,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39639/2016,,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,NARVO DEVI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39703/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,SH PRATEEK AGARWAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39707/2016,,Rajasthan,Barmer,shiv,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,YASHWARDHAN SINGH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/159980/2020,14000,Rajasthan,Jodhpur,Phalodi,Date of Submission for EC: 07 Jul 2020 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,M/S. NKC PROJECTS PRIVATE LIMITED,EC Granted - Processed offline
SIA/RJ/MIN/160224/2020,14081,Rajasthan,Dungarpur,Sagwara,Date of Submission for EC: 25 Jun 2020 ,Date of Ec Granted : 25 Mar 2021,Non-Coal Mining,GIST MINERALS TECHNOLOGIES LTD.,EC Granted - Processed offline
SIA/RJ/MIS/147621/2020,446,Rajasthan,Jaipur,Sanganer,Date of Submission for EC: 06 Mar 2020 ,Date of Ec Granted : 06 Oct 2020,INFRA-2,BHAVYAA GREENBUILDERS,EC Granted - Processed offline
SIA/RJ/MIN/161362/2020,14084,Rajasthan,Nagaur,Makrana,Date of Submission for EC: 10 Jul 2020 ,Date of Ec Granted : 25 Mar 2021,Non-Coal Mining,MR. ABDUL KAREEM,EC Granted - Processed offline
SIA/RJ/MIN/161829/2020,14031,Rajasthan,Tonk,Malpura,Date of Submission for EC: 03 Jul 2020 ,Date of Ec Granted : 02 Mar 2021,Non-Coal Mining,M/S SHRI SALASAR GRANITE,EC Granted - Processed offline
SIA/RJ/MIN/39801/2016,,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,MS MEERA MINES AND MINERALS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39804/2016,,Rajasthan,Churu,Sujangarh,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,KUNANA RAM,TransferToDEIAA
SIA/RJ/MIN/39855/2016,,Rajasthan,Barmer,Barmer,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,ANE KANWAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39857/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,MANJULATA AGRAWAL,TransferToDEIAA
SIA/RJ/MIN/39863/2016,,Rajasthan,Barmer,shiv,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,MS JAIPUR MAGMATICS PVT LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39551/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,SMT KOYLI DEVI BHIL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39580/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,MR BHAGWATI LAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39583/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,SHAMBHULAL,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57323/2016,,Rajasthan,Jaipur,Bassi,Date of Submission for TOR: 31 May 2016,Date of Submission for EC: 10 Jul 2016 ,Non-Coal Mining,KU NEHA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/163209/2020,14089,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 16 Jul 2020 ,Non-Coal Mining,M/S. SHIV SHAKTI MINES & MINERALS,Delisted
SIA/RJ/MIN/165647/2020,14193,Rajasthan,Udaipur,Girwa,Date of Submission for TOR: ,Date of Submission for EC: 05 Aug 2020 ,Non-Coal Mining,SMT.SUNITA KUMAWAT,Delisted
SIA/RJ/MIN/165764/2020,14148,Rajasthan,Jhunjhunu,Chirawa,Date of Submission for EC: 29 Jul 2020 ,Date of Ec Granted : 26 Mar 2021,Non-Coal Mining,SHREE PRITAM SINGH,EC Granted - Processed offline
SIA/RJ/MIN/53966/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 21 May 2016 ,Non-Coal Mining,NARPATRAM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/31047/2016,11409,Rajasthan,Jodhpur,Bilara,Date of Submission for EC: 04 Feb 2019 ,Date of Ec Granted : 10 Feb 2020,Non-Coal Mining,SHRI BANKAT LAL MODI,EC Granted - Processed offline
SIA/RJ/MIN/56716/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39955/2016,,Rajasthan,Jaipur,Dudu (HQ. Mauzamabad),Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,VISHVENDRA SINGH NARUKA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39979/2016,,Rajasthan,Bundi,Bundi,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,ALPNA,TransferToDEIAA
SIA/RJ/MIN/39988/2016,,Rajasthan,Alwar,Kathumar,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,SHRI AKHILESH SAINI,TransferToDEIAA
SIA/RJ/MIN/39990/2016,,Rajasthan,Bundi,Bundi,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,DHANPAL SINGH RAJPUT,TransferToDEIAA
SIA/RJ/MIN/39991/2016,,Rajasthan,Jalore,Raniwara,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,USHA KANWAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/40022/2016,,Rajasthan,Sawai Madhopur,Sawai Madhopur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,SITARAM SHARMA,TransferToDEIAA
SIA/RJ/MIN/40030/2016,,Rajasthan,Nagaur,Nagaur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,ARYAN,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/45352/2019,12856,Rajasthan,Rajsamand,Deogarh,Date of Submission for TOR: ,Date of Submission for EC: 23 Oct 2019 ,Non-Coal Mining,M/S SHIVAM GRANITE & MARBLE,Delisted
SIA/RJ/MIN/45403/2019,,Rajasthan,Ajmer,Sarwar,Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2019 ,Non-Coal Mining,SMT. JANA DEVI CHOUDHARY,Delisted
SIA/RJ/MIN/45404/2019,12924,Rajasthan,Bundi,Bundi,Date of Submission for EC: 25 Oct 2019 ,Date of Ec Granted : 10 Nov 2020,Non-Coal Mining,SHRI SHERU,EC Granted - Processed offline
SIA/RJ/MIN/39798/2019,12107,Rajasthan,Jodhpur,balesar,Date of Submission for EC: 31 Jul 2019 ,Date of Ec Granted : 10 Feb 2020,Non-Coal Mining,SHREYA MINROCK  PRIVATE LIMITED,EC Granted - Processed offline
SIA/RJ/MIN/57304/2016,,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 10 Jul 2016 ,Non-Coal Mining,DINESH KUMAR BAGDA,WithdrawEC
SIA/RJ/MIN/57659/2016,,Rajasthan,dholpur,Bari,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,SH BRIJESH KUMAR SHARMA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57663/2016,,Rajasthan,Bhilwara,Bhilwara,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,MARUTI STONE CRUSHERS N MINERALS,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57670/2016,,Rajasthan,Jhunjhunu,Khetri,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,MAHESH KUMAR MEENA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57678/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,AKRITI MINCHEM,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/52633/2016,,Rajasthan,Nagaur,Nagaur,Date of Submission for TOR: ,Date of Submission for EC: 08 Apr 2016 ,Non-Coal Mining,SH SURENDRA KHOJA,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/52670/2016,,Rajasthan,Pali,Raipur,Date of Submission for TOR: ,Date of Submission for EC: 08 Apr 2016 ,Non-Coal Mining,SUBHRA KANWAR,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/39490/2016,,Rajasthan,Rajsamand,Rajsamand,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,SHIDHARTH MINCHEM PVT LTD,TransferToDEIAA
SIA/RJ/MIN/39516/2016,,Rajasthan,Barmer,shiv,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2016 ,Non-Coal Mining,MS MONT MORILLON MINES PVT LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57638/2016,,Rajasthan,Jhunjhunu,Khetri,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,SHRI PUSHPENDRA SINGH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57639/2016,,Rajasthan,Jhunjhunu,Jhunjhunu,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,SHRI OMPRAKASH SINGH,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/57658/2016,,Rajasthan,Nagaur,Makrana,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2016 ,Non-Coal Mining,ABDUL GANI,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/32515/2019,,Rajasthan,Kota,Ramganj Mandi,Date of Submission for TOR: ,Date of Submission for EC: 08 Mar 2019 ,Non-Coal Mining,MS PATEL INFRASTRUCTURE LIMITED,WithdrawEC
SIA/RJ/MIN/32595/2019,12240,Rajasthan,Tonk,Malpura,Date of Submission for EC: 21 Aug 2019 ,Date of Ec Granted : 04 Mar 2020,Non-Coal Mining,"HATHGI GRANITE MINE PROJECT. KHASRA NO. 1534/1,1543/1,1544/1,1545,1546",EC Granted - Processed offline
SIA/RJ/MIN/201161/2021,15087,Rajasthan,Ajmer,Pisangan,Date of Submission for EC: 03 Mar 2021 ,Date of Ec Granted : 23 Jul 2021,Non-Coal Mining,ATITMAND PHYLLITE SCHIST & MASONRY STONE DELINEATED PLOT:44 MINING PROJECT,EC Granted - Processed offline
SIA/RJ/MIN/48571/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/48616/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
SIA/RJ/MIN/48626/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
