Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/KA/NCP/51282/2016,SEIAA 45 CON 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 08 Mar 2016 ,Date of Ec Granted : 23 Jun 2016,INFRA-1,PRESTIGE ESTATES PROJECTS LTD,EC Granted
SIA/KA/NCP/59050/2016,SEIAA 144 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 20 Sep 2016 ,Date of Ec Granted : 02 Jan 2017,INFRA-1,BRIGADE ENTERPRISES LIMITED,EC Granted
SIA/KA/NCP/3851/2015,SEIAA 183 CON 2015,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 04 Nov 2015 ,Date of Ec Granted : 08 Sep 2016,INFRA-1,KRISHNA ENTERPRISES HOUSING AND INFRASTRUCTURES INDIA PVT LTD,EC Granted
SIA/KA/MIN/33304/2019,,Karnataka,Belgaum,Bail Hongal,Date of Submission for TOR: ,Date of Submission for EC: 19 Mar 2019 ,Non-Coal Mining,SHREE DANESHWARI ASSOCIATES,Delisted
SIA/KA/MIN/92052/2019,SEIAA 42 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 19 Jan 2019 ,Date of Ec Granted : 20 Apr 2019,Non-Coal Mining,HEMANTH KUMAR,EC Granted
SIA/KA/MIN/92211/2019,SEIAA 45 MIN 2019,Karnataka,Ramanagara,Ramanagar,Date of Submission for EC: 21 Jan 2019 ,Date of Ec Granted : 14 Jun 2019,Non-Coal Mining,SOMESWARA STONE CRUSHER,EC Granted
SIA/KA/MIN/92219/2019,SEIAA 50 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 21 Jan 2019 ,Date of Ec Granted : 20 Apr 2019,Non-Coal Mining,BHARGAVA REDDY,EC Granted
SIA/KA/MIN/2649/2015,SEIAA 1196 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,VITHAL REDDY,EC Granted
SIA/KA/MIN/1121/2015,SEIAA 960 MIN 2015,Karnataka,Bagalkot,Mudhol,Date of Submission for EC: 14 Aug 2015 ,Date of Ec Granted : 27 Nov 2015,Non-Coal Mining,PRAHLAD H PUJAR,EC Granted
SIA/KA/RIV/2400/2015,SEIAA 1175 MIN 2015,Karnataka,Raichur,Sindhnur,Date of Submission for EC: 22 Sep 2015 ,Date of Ec Granted : 24 Nov 2015,River Valley and Hydroelectric Projects,SIKANDAR BASHA,EC Granted
SIA/KA/MIN/2350/2015,SEIAA 1169 MIN 2015,Karnataka,Chitradurga,Holalkere,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,K S REVANASIDDAPPA STONE QUARRY,EC Granted
SIA/KA/MIN/2335/2015,SEIAA 1166 MIN 2015,Karnataka,Bangalore Rural,Doddaballapura,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 27 Jan 2016,Non-Coal Mining,BUILDING STONE QUARRY OF SRI M SANDEEP,EC Granted
SIA/KA/MIN/785/2015,SEIAA 929 MIN 2015,Karnataka,Chitradurga,Hosdurga,Date of Submission for EC: 05 Aug 2015 ,Date of Ec Granted : 28 Oct 2015,Non-Coal Mining,M THIMMAPPA,EC Granted
SIA/KA/RIV/2311/2015,SEIAA 1176 MIN 2015,Karnataka,Raichur,Devadurga,Date of Submission for EC: 19 Sep 2015 ,Date of Ec Granted : 24 Nov 2015,River Valley and Hydroelectric Projects,SIKANDAR BASHA,EC Granted
SIA/KA/MIN/42847/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/NCP/9811/2015,SEIAA 117 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 01 Feb 2016 ,Date of Ec Granted : 21 Apr 2016,INFRA-1,DOLLARS HOTEL AND RESORTS PVT LTD,EC Granted
SIA/KA/MIS/116216/2019,SEIAA 124 CON 2019,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2019 ,INFRA-2,PRIDE AND EXPERT PROPERTIES PVT LTD,Delisted
SIA/KA/MIN/70924/2017,SEIAA 90 MIN 2017,Karnataka,Ramanagara,Magadi,Date of Submission for EC: 14 Nov 2017 ,Date of Ec Granted : 17 Feb 2018,Non-Coal Mining,“ BUILDING STONE (M-SAND) QUARRY ”    OF  SRI.K.P BRUNGEESH.,EC Granted
SIA/KA/MIN/33505/2015,,Karnataka,Bagalkot,Mudhol,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2015 ,Non-Coal Mining,NAGANAPUR LIMESTONE AND DOLOMITE MINE,Delisted
SIA/KA/MIS/10971/2014,,Karnataka,Uttara Kannada,Bhatkal,Date of Submission for EC: 12 Aug 2016 ,Date of Ec Granted : 20 Oct 2016,INFRA-2,DEPARTMENT OF FISHERIES,EC Granted
SIA/KA/MIN/1148/2015,SEIAA 977 MIN 2015,Karnataka,Yadgir,Shahpur,Date of Submission for EC: 15 Aug 2015 ,Date of Ec Granted : 24 Sep 2015,Non-Coal Mining,MEMBER SECRETARY DISTRICT SAND MONITORING COMMITTE,EC Granted
SIA/KA/MIN/907/2015,SEIAA 930 MIN 2015,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 07 Aug 2015 ,Date of Ec Granted : 01 Oct 2015,Non-Coal Mining,SREE SHIRIDI SAI AGGREGETES,EC Granted
SIA/KA/MIN/42391/2016,,Karnataka,kalaburagi,Chincholi,Date of Submission for TOR: ,Date of Submission for EC: 27 Jan 2016 ,Non-Coal Mining,JAGADISH B KOKAT,Delisted
SIA/KA/NCP/29219/2015,,Karnataka,Bangalore Urban,Anekal,Date of Submission for TOR: ,Date of Submission for EC: 15 Jul 2015 ,INFRA-1,WELCOME FOODS LTD.,Delisted
SIA/KA/MIN/30034/2015,SEIAA 936 MIN 2015,Karnataka,Bangalore Rural,Doddaballapura,Date of Submission for EC: 12 Aug 2015 ,Date of Ec Granted : 28 Oct 2015,Non-Coal Mining,VICTOR TECH SOLUTION,EC Granted
SIA/KA/MIN/32868/2015,,Karnataka,Hassan,Arakalgud,Date of Submission for TOR: ,Date of Submission for EC: 17 Nov 2015 ,Non-Coal Mining,PUTTASWAMY GOWDA,Delisted
SIA/KA/MIN/222281/2021,SEIAA 352 MIN 2021,Karnataka,Bagalkot,Bagalkot,Date of Submission for EC: 29 Jul 2021 ,Date of Ec Granted : 14 Dec 2021,Non-Coal Mining,SRI.  REEYAJALI MULLA,EC Granted
SIA/KA/MIN/227682/2021,SEIAA 467 MIN 2021,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 03 Sep 2021 ,Date of Ec Granted : 28 Dec 2021,Non-Coal Mining,SRI. C. RAJAGOPAL,EC Granted
SIA/KA/IND2/52915/2019,SEIAA 32 IND 2019,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 29 Apr 2020 ,Date of Ec Granted : 24 Jul 2019,Industrial Projects - 2,MS ACEBRIGHT (INDIA) PHARMA PVT LTD,EC Granted - Processed offline
SIA/KA/MIS/200099/2021,SEIAA 22 CON 2021,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 25 Feb 2021 ,Date of Ec Granted : 19 Jan 2022,INFRA-2,N.D. DEVELOPERS (P) LTD,EC Granted
SIA/KA/MIN/200276/2021,SEIAA 106 MIN 2021,Karnataka,Raichur,Lingsugur,Date of Submission for EC: 26 Feb 2021 ,Date of Ec Granted : 28 Jul 2021,Non-Coal Mining,BUILDING STONE / M SAND QUARRY,EC Granted - Processed offline
SIA/KA/MIN/200326/2021,SEIAA 109 MIN 2021,Karnataka,Koppal,Koppal,Date of Submission for EC: 26 Feb 2021 ,Date of Ec Granted : 29 Jul 2021,Non-Coal Mining,SRI. S VIJAYABHASKAR REDDY,EC Granted - Processed offline
SIA/KA/MIN/164981/2020,SEIAA 268 MIN 2020,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 24 Jul 2020 ,Date of Ec Granted : 04 Sep 2020,Non-Coal Mining,SMT. IRAMMA,EC Granted - Processed offline
SIA/KA/MIN/133626/2019,SEIAA 853 MIN 2019,Karnataka,Raichur,Lingsugur,Date of Submission for EC: 26 Dec 2019 ,Date of Ec Granted : 29 Feb 2020,Non-Coal Mining,SRI. VENKANAGOUDA S. PATIL,EC Granted - Processed offline
SIA/KA/MIN/43027/2019,SEIAA 667 MIN 2019,Karnataka,Tumkur,Kunigal,Date of Submission for EC: 19 Sep 2019 ,Date of Ec Granted : 10 Dec 2019,Non-Coal Mining,B M CHANDRAKALA,EC Granted - Processed offline
SIA/KA/MIN/43119/2019,SEIAA 666 MIN 2019,Karnataka,Tumkur,Kunigal,Date of Submission for EC: 19 Sep 2019 ,Date of Ec Granted : 10 Dec 2019,Non-Coal Mining,SRI MADHE GOWDA,EC Granted - Processed offline
SIA/KA/MIN/43130/2019,SEIAA 686 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 19 Sep 2019 ,Date of Ec Granted : 13 Dec 2019,Non-Coal Mining,SRI. S. SUBRAMANYA,EC Granted - Processed offline
SIA/KA/MIN/137839/2020,SEIAA 47 MIN 2020,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 20 Jan 2020 ,Date of Ec Granted : 30 Jul 2020,Non-Coal Mining,M/S SAMRUDDHI STONES AND SAND,EC Granted - Processed offline
SIA/KA/MIN/184919/2020,SEIAA 353 MN 2020,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 25 Nov 2020 ,Date of Ec Granted : 08 Apr 2020,Non-Coal Mining,SMT.  SHIVALEELA V  KULAKARNI,EC Granted - Processed offline
SIA/KA/MIN/211737/2021,SEIAA 253 MIN 2021,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 08 May 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF M/S. VISHWAS CONSTRUCTION INDUSTRIES (P) LTD.,Delisted
SIA/KA/MIN/41806/2016,SEIAA 77 MIN 2016,Karnataka,Dakshina Kannada,Buntwal,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2016 ,Non-Coal Mining,RAMESH SHENAVA,Rejection Letter Granted
SIA/KA/MIN/130135/2019,SEIAA 820 MIN 2019,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 27 Feb 2020,Non-Coal Mining,SMT. D. SURYAPRABHA,EC Granted - Processed offline
SIA/KA/NCP/3665/2013,,Karnataka,Dharwad,Dharwad,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2015 ,INFRA-1,KARNATAKA INDUSTRIAL AREAS DEVELOPMENT BOARD (KIADB),Delisted
SIA/KA/MIS/115757/2019,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 26 Aug 2019 ,INFRA-2,M/S. 2GETHERMENTS INFRA PVT LTD,Delisted
SIA/KA/MIN/62645/2017,SEIAA 23 MIN 2017,Karnataka,Hassan,Sakaleshpur,Date of Submission for EC: 20 Feb 2017 ,Date of Ec Granted : 10 Apr 2017,Non-Coal Mining,VISVESVARAYA JALA NIGAM,EC Granted
SIA/KA/MIN/41522/2016,SEIAA 75 MIN 2016,Karnataka,Chitradurga,Chitradurga,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2016 ,Non-Coal Mining,VICTOR TECH SOLUTIONS,TransferToDEIAA
SIA/KA/NCP/72446/2018,SEIAA 21 CON 2018,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 24 Jan 2018 ,Date of Ec Granted : 09 May 2018,INFRA-1,EZZY INFRATECH PVT LTD,EC Granted
SIA/KA/NCP/52427/2016,SEIAA 59 CON 2016,Karnataka,Bangalore Rural,Hoskote,Date of Submission for EC: 05 Apr 2016 ,Date of Ec Granted : 23 Jun 2016,INFRA-1,SOWPARNIKA PROJECTS AND INFRASTRUCTURE PVT LTD,EC Granted
SIA/KA/MIN/52464/2016,SEIAA 155 MIN 2016,Karnataka,Udupi,Udupi,Date of Submission for EC: 05 Apr 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,UDUPI DSMC,EC Granted
SIA/KA/MIN/52466/2016,SEIAA 157 MIN 2016,Karnataka,Udupi,Udupi,Date of Submission for EC: 05 Apr 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,UDUPI DSMC,EC Granted
SIA/KA/MIN/171539/2020,SEIAA 335 MIN 2020,Karnataka,Mandya,Srirangapatna,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2020 ,Non-Coal Mining,SRI K. K. SATHYARAJ,Delisted
SIA/KA/MIS/148238/2020,SEIAA 50 CON 2020,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 10 Mar 2020 ,INFRA-2,M/S. CANOPY DWELLINGS PVT LTD,Delisted
SIA/KA/MIN/154580/2020,SEIAA 165 MIN 2020,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 27 May 2020 ,Date of Ec Granted : 01 Sep 2020,Non-Coal Mining,BUILDING STONE QUARRY FOR M-SAND OF M/S. ANNAPOORNA STONE CRUSHER 7.90 ACRES,EC Granted - Processed offline
SIA/KA/MIN/45300/2019,SEIAA 736 MIN 2019,Karnataka,Kolar,Kolar,Date of Submission for EC: 22 Oct 2019 ,Date of Ec Granted : 01 Feb 2020,Non-Coal Mining,BUILDING STONE QUARRY OF SMT. PADMAMMA,EC Granted - Processed offline
SIA/KA/MIN/32939/2015,,Karnataka,Koppal,Kushtagi,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2015 ,Non-Coal Mining,KADUR PINK GRANITE QUARRY,Delisted
SIA/KA/MIN/32979/2015,,Karnataka,Bagalkot,Mudhol,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2015 ,Non-Coal Mining,NAGANAPUR LIMESTONE AND DOLOMITE MINE,Delisted
SIA/KA/MIN/33492/2015,,Karnataka,Bagalkot,Mudhol,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2015 ,Non-Coal Mining,NAGANAPUR LIMESTONE AND DOLOMITE MINE,Delisted
SIA/KA/MIS/111271/2019,SEIAA 101 CON 2019,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 16 Jul 2019 ,INFRA-2,MS NEELADRI PROPERTIES,Delisted
SIA/KA/MIN/70930/2017,SEIAA 91 MIN 2017,Karnataka,Hassan,Sakaleshpur,Date of Submission for EC: 14 Nov 2017 ,Date of Ec Granted : 12 Jan 2018,Non-Coal Mining,SRI KS ARAVIND,EC Granted
SIA/KA/MIN/41126/2016,SEIAA 56 MIN 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 16 Jan 2016 ,Date of Ec Granted : 05 Apr 2016,Non-Coal Mining,K M HOMBEGOWDA,EC Granted
SIA/KA/MIN/4150/2015,SEIAA 1428 MIN 2015,Karnataka,Mysore,Piriyapatna,Date of Submission for EC: 13 Nov 2015 ,Date of Ec Granted : 28 Jan 2016,Non-Coal Mining,PAUL CHIRANJEEVI,EC Granted
SIA/KA/MIN/4007/2015,SEIAA 1402 MIN 2015,Karnataka,Bagalkot,Hungund,Date of Submission for EC: 07 Nov 2015 ,Date of Ec Granted : 29 Jan 2016,Non-Coal Mining,SHARANAGOUDA N PATIL,EC Granted
SIA/KA/MIN/3662/2015,SEIAA 1360 MIN 2015,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 03 Nov 2015 ,Date of Ec Granted : 05 Jan 2016,Non-Coal Mining,KRISHNAPPA POOJARY,EC Granted
SIA/KA/MIN/3441/2015,SEIAA 1298 MIN 2015,Karnataka,Uttara Kannada,Karwar,Date of Submission for EC: 24 Oct 2015 ,Date of Ec Granted : 04 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE,EC Granted
SIA/KA/MIN/3421/2015,SEIAA 1301 MIN 2015,Karnataka,Uttara Kannada,Karwar,Date of Submission for EC: 23 Oct 2015 ,Date of Ec Granted : 04 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE,EC Granted
SIA/KA/MIN/3402/2015,SEIAA 1311 MIN 2015,Karnataka,Uttara Kannada,Karwar,Date of Submission for EC: 23 Oct 2015 ,Date of Ec Granted : 04 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE,EC Granted
SIA/KA/MIN/3283/2015,SEIAA 1318 MIN 2015,Karnataka,Chitradurga,Molakalmuru,Date of Submission for EC: 19 Oct 2015 ,Date of Ec Granted : 31 Dec 2015,Non-Coal Mining,K KRISHNAPPA,EC Granted
SIA/KA/MIN/4024/2015,SEIAA 1416 MIN 2015,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 07 Nov 2015 ,Date of Ec Granted : 10 Mar 2016,Non-Coal Mining,SRI V MUNIRAJU,EC Granted
SIA/KA/MIN/3784/2015,SEIAA 1394 MIN 2015,Karnataka,Belgaum,Khanapur,Date of Submission for EC: 02 Nov 2015 ,Date of Ec Granted : 24 Jun 2016,Non-Coal Mining,CHANDRASHEKAR D KADAM,EC Granted
SIA/KA/MIN/3526/2015,SEIAA 1324 MIN 2015,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 28 Oct 2015 ,Date of Ec Granted : 30 Dec 2015,Non-Coal Mining,G PRASAD REDDY,EC Granted
SIA/KA/MIN/3446/2015,SEIAA 1300 MIN 2015,Karnataka,Uttara Kannada,Karwar,Date of Submission for EC: 24 Oct 2015 ,Date of Ec Granted : 04 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE,EC Granted
SIA/KA/MIN/3060/2015,SEIAA 1292 MIN 2015,Karnataka,Chitradurga,Chitradurga,Date of Submission for EC: 19 Oct 2015 ,Date of Ec Granted : 05 Mar 2016,Non-Coal Mining,A R ABHISHEK,EC Granted
SIA/KA/MIN/3146/2015,SEIAA 1266 MIN 2015,Karnataka,Tumkur,Tumkur,Date of Submission for EC: 15 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,JAYAKUMAR,EC Granted
SIA/KA/MIN/3129/2015,SEIAA 1267 MIN 2015,Karnataka,Shimoga,Sagar,Date of Submission for EC: 15 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,NITHYANAND,EC Granted
SIA/KA/MIN/42847/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/NCP/9811/2015,SEIAA 117 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 01 Feb 2016 ,Date of Ec Granted : 21 Apr 2016,INFRA-1,DOLLARS HOTEL AND RESORTS PVT LTD,EC Granted
SIA/KA/MIN/45771/2019,SEIAA 761 MIN 2019,Karnataka,Belgaum,Ramdurg,Date of Submission for TOR: ,Date of Submission for EC: 02 Nov 2019 ,Non-Coal Mining,SRI. KUTUBUDDIN KASHIMSAB DABADI,For further consideration(SEIAA)
SIA/KA/NCP/3520/2015,SEIAA 169 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 28 Oct 2015 ,Date of Ec Granted : 04 Mar 2016,INFRA-1,ULTRATECH ENVIRONMENTAL CONSULTANCY AND LABORATORY,EC Granted
SIA/KA/MIN/34980/2015,SEIAA 1601 MIN 2015,Tamil Nadu,Coimbatore,Coimbatore South,Date of Submission for EC: 18 Dec 2015 ,Date of Ec Granted : 26 Feb 2016,Non-Coal Mining,SRI BYRRAVESHWARA STONE CRUSHER,EC Granted
SIA/KA/NCP/42609/2016,SEIAA 13 CON 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 29 Jan 2016 ,Date of Ec Granted : 25 Aug 2016,INFRA-1,M V AND VAJRA DEVELOPERS,EC Granted
SIA/KA/MIS/105972/2019,SEIAA 75 CON 2019,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 21 May 2019 ,INFRA-2,M/S. PRUTHVI DEVELOPERS,Delisted
SIA/KA/NCP/92731/2019,SEIAA 20 CON 2019,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 24 Jan 2019 ,Date of Ec Granted : 16 Mar 2019,INFRA-1,MS SBR HABITAT LLP,EC Granted
SIA/KA/MIN/202847/2021,SEIAA 132 MIN 2021,Karnataka,Hassan,Belur,Date of Submission for EC: 10 Mar 2021 ,Date of Ec Granted : 21 Jan 2022,Non-Coal Mining,SRI. B. N. MALLESH,EC Granted
SIA/KA/MIN/202878/2021,SEIAA 131 MIN 2021,Karnataka,Hassan,Belur,Date of Submission for EC: 10 Mar 2021 ,Date of Ec Granted : 21 Jan 2022,Non-Coal Mining,SRI. B. N. RAJASHEKAR,EC Granted
SIA/KA/MIN/72812/2018,SEIAA 15 MIN 2018,Karnataka,Bellary,Siruguppa,Date of Submission for EC: 08 Feb 2018 ,Date of Ec Granted : 10 May 2018,Non-Coal Mining,"SRI. C.H. VEERRAJU & CO,",EC Granted
SIA/KA/MIN/130428/2019,SEIAA 827 MIN 2019,Karnataka,Gadag,Ron,Date of Submission for TOR: 27 Feb 2020,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,"SRI. RAJSHEKAR NAGARAJ KAMPLI,",Delisted
SIA/KA/MIN/42933/2019,SEIAA 655 MIN 2019,Karnataka,Kolar,Malur,Date of Submission for TOR: ,Date of Submission for EC: 16 Sep 2019 ,Non-Coal Mining,SRI MANJUNATH K B,Delisted
SIA/KA/MIN/1829/2015,SEIAA 1081 MIN 2015,Karnataka,Chitradurga,Hosdurga,Date of Submission for EC: 04 Sep 2015 ,Date of Ec Granted : 14 Dec 2015,Non-Coal Mining,K S PUTTARAJU BUILDING STONE QUARRY,EC Granted
SIA/KA/MIN/1724/2015,SEIAA 1067 MIN 2015,Karnataka,Bagalkot,Mudhol,Date of Submission for EC: 02 Sep 2015 ,Date of Ec Granted : 03 Oct 2015,Non-Coal Mining,MEMBER SECRETARY DISTRICT SAND MONITORING COMMITTEE,EC Granted
SIA/KA/MIN/1685/2015,SEIAA 1050 MIN 2015,Karnataka,kalaburagi,Gulbarga,Date of Submission for EC: 01 Sep 2015 ,Date of Ec Granted : 16 Nov 2015,Non-Coal Mining,RAVINDRA REDDY,EC Granted
SIA/KA/NCP/2051/2015,SEIAA 147 CON 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 11 Sep 2015 ,Date of Ec Granted : 30 Mar 2016,INFRA-1,NANDI HOUSING PVT LTD,EC Granted
SIA/KA/NCP/2978/2015,SEIAA 159 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 09 Oct 2015 ,Date of Ec Granted : 05 Jan 2016,INFRA-1,MYHNA PROPERTIES PVT LTD,EC Granted
SIA/KA/NCP/3533/2015,SEIAA 168 CON 2015,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 28 Oct 2015 ,Date of Ec Granted : 09 Jun 2016,INFRA-1,ULTRATECH ENVIRONMENTAL CONSULTANCY AND LABORATORY,EC Granted
SIA/KA/NCP/3079/2015,SEIAA 160 CON 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 13 Oct 2015 ,Date of Ec Granted : 13 Jan 2016,INFRA-1,MERUSHIKAR INFRA L L P,EC Granted
SIA/KA/MIN/89692/2018,SEIAA 78 MIN 2018,Karnataka,Tumkur,Sira,Date of Submission for EC: 26 Dec 2018 ,Date of Ec Granted : 21 Jan 2019,Non-Coal Mining,MS DRN INFRASTRUCTURE,EC Granted
SIA/KA/MIN/92697/2019,SEIAA 108 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 24 Jan 2019 ,Date of Ec Granted : 22 May 2019,Non-Coal Mining,GOUTHAM STONE  CLASTER,EC Granted
SIA/KA/NCP/51018/2016,SEIAA 40 CON 2016,Karnataka,Bangalore Urban,Test,Date of Submission for EC: 04 Mar 2016 ,Date of Ec Granted : 10 Jun 2016,INFRA-1,PRESTIGE ESTATES PROJECTS LTD,EC Granted
SIA/KA/IND2/171846/2020,SEIAA 61 IND 2020,Karnataka,Yadgir,Yadgir,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2020 ,Industrial Projects - 2,BONDBAY PHARMACEUTICALS PRIVATE LIMITED,Delisted
SIA/KA/NCP/17174/2016,SEIAA 142 CON 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 09 Mar 2017 ,Date of Ec Granted : 18 Apr 2017,INFRA-1,INTEL TECHNOLOGY INDIA PVT LTD,EC Granted
SIA/KA/NCP/74149/2018,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 11 Apr 2018 ,INFRA-1,MS  MARUTHI ELECTRODES PVT LTD,DELETE
SIA/KA/NCP/74152/2018,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 11 Apr 2018 ,INFRA-1,MS  MARUTHI ELECTRODES PVT LTD,DELETE
SIA/KA/MIN/194587/2021,SEIAA 846 MIN 2019,Karnataka,Bagalkot,Bagalkot,Date of Submission for EC: 10 Feb 2021 ,Date of Ec Granted : 13 Oct 2021,Non-Coal Mining,M/S. SRI   SANGAMESHWAR MINES & MINERALS,EC Granted - Processed offline
SIA/KA/MIN/199424/2021,SEIAA 97 MIN 2021,Karnataka,Koppal,Kushtagi,Date of Submission for TOR: ,Date of Submission for EC: 23 Feb 2021 ,Non-Coal Mining,PINK GRANITE QUARRY BY SRI. VENKETESH. V. SAKA,Delisted
SIA/KA/MIN/38299/2016,SEIAA 7 MIN 2016,Karnataka,Ramanagara,Kanakapura,Date of Submission for TOR: ,Date of Submission for EC: 06 Jan 2016 ,Non-Coal Mining,H C MINCHU,Rejection Letter Granted
SIA/KA/MIN/933/2015,SEIAA 919 MIN 2015,Karnataka,Hassan,Hassan,Date of Submission for EC: 08 Aug 2015 ,Date of Ec Granted : 20 Oct 2015,Non-Coal Mining,HONNE GOWDA,EC Granted
SIA/KA/MIN/1147/2015,SEIAA 976 MIN 2015,Karnataka,Yadgir,Shahpur,Date of Submission for EC: 15 Aug 2015 ,Date of Ec Granted : 16 Mar 2016,Non-Coal Mining,MEMBER SECRETARY DISTRICT SAND MONITORING COMMITTE,EC Granted
SIA/KA/IND2/43280/2018,SEIAA 22 IND (VIOL) 2018,Karnataka,Bidar,Bidar,Date of Submission for EC: 22 Sep 2019 ,Date of Ec Granted : 04 Sep 2020,Industrial Projects - 2,SN II ASYMMETRIX PVT LTD,EC Granted - Processed offline
SIA/KA/MIN/36777/2015,SEIAA 1640 MIN 2015,Karnataka,Kodagu,Somvarpet,Date of Submission for EC: 30 Dec 2015 ,Date of Ec Granted : 04 May 2016,Non-Coal Mining,SHRI C N SATHISH,EC Granted
SIA/KA/MIN/2773/2015,SEIAA 1230 MIN 2015,Karnataka,Chikmagalur,Mudigere,Date of Submission for EC: 03 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,P S ANTHONY,EC Granted
SIA/KA/MIN/2642/2015,SEIAA 1221 MIN 2015,Karnataka,Chitradurga,Challakere,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 14 Jan 2016,Non-Coal Mining,SUJAYKUMAR,EC Granted
