,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
561,SIA/KL/MIN/60316/2016,1109/EC/SEIAA/KL/2017,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 10 Nov 2016 ,Non-Coal Mining,PGI ENTERPRISES,Site Visit by SEAC - EC ISSUED BY 75 SEIAA
562,SIA/KL/MIN/167172/2020,1862/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 08 Dec 2020 ,Non-Coal Mining,M/S HI ROCK GRANITES PRIVATE LIMITED,Delisted
563,SIA/KL/MIN/193448/2021,,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2021 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
564,SIA/KL/MIN/424892/2023,2258/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Apr 2023 ,Non-Coal Mining,NARAYANAN VEETTIL,For further consideration(SEAC)
565,SIA/KL/MIN/424274/2023,540/A1/2019/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,Non-Coal Mining,MURALEEDHARAN LEKSHMANAN,Accepted by SEIAA and forwarded to SEAC
566,SIA/KL/MIN/135534/2020,1677/EC2/2020/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 28 May 2020 ,Date of Ec Granted : 24 Jan 2023,Non-Coal Mining,GRANITE BUILDING QUARRY OF AISHWARYA GRANITES,EC Granted
567,SIA/KL/MIN/76724/2018,,Kerala,Wayanad,Vythiri,Date of Submission for TOR: ,Date of Submission for EC: 28 Aug 2018 ,Non-Coal Mining,IGT PVT LTD,WithdrawEC
568,SIA/KL/MIN/131666/2019,1783/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 07 Sep 2020 ,Date of Ec Granted : 08 Oct 2021,Non-Coal Mining,P V    SANTHOSH,EC Granted
569,SIA/KL/MIN/129447/2019,1538/EC3/2019/SEIAA,Kerala,Kannur,Kannur,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2019 ,Non-Coal Mining,USMAN QUARRY,Rejection Letter Granted
570,SIA/KL/MIN/127122/2019,1562/EC1/2019/SEIAA,Kerala,Pathanamthitta,Adoor,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,ABM ENVIRO TECH PRIVATE LTD,EC Granted
571,SIA/KL/MIN/179900/2020,,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 23 Mar 2022 ,Non-Coal Mining,KORAH AND CONSULTANTS,WithdrawEC
572,SIA/KL/MIN/181384/2020,,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
573,SIA/KL/MIN/86808/2018,1198/EC2/2018/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 15 Dec 2018 ,Non-Coal Mining,MS PALAMETALS AND SAND PVT LTD,Under examination of SEIAA - Processed offline
574,SIA/KL/IND2/30723/2017,,Kerala,Palakkad,Palakkad,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2019 ,Industrial Projects - 2,Hindustan Petroleum Corporation Limited ,Delisted
575,SIA/KL/MIN/52304/2016,,Kerala,Ernakulam,Aluva,Date of Submission for TOR: ,Date of Submission for EC: 30 Mar 2016 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SHRI C C JOSEPH,TransferToDEIAA
576,SIA/KL/MIN/148123/2020,1658/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for EC: 09 Jul 2020 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR. KUNHALAN .K,EC Granted
577,SIA/KL/MIN/207053/2021,2178/EC2/2023/SEIAA,Kerala,Kasaragod,Kasaragod,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2022 ,Non-Coal Mining,K JANARDANAN,For further consideration(SEAC)
578,SIA/KL/MIN/282125/2022,2106/EC6/2022/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 19 Sep 2022 ,Non-Coal Mining,KUNNATH ABDULRASHEED,For further consideration(SEAC)
579,SIA/KL/MIN/70795/2017,1161/EC/SEIAA/KL/2017,Kerala,Malappuram,Perinthalmanna,Date of Submission for EC: 04 Nov 2017 ,Date of Ec Granted : 17 Mar 2018,Non-Coal Mining,BUILDING STONE QUARRY OF NALAKATH GRANITES,EC Granted - Processed offline
580,SIA/KL/MIN/133818/2019,1644/EC3/2020/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for EC: 13 May 2020 ,Date of Ec Granted : 23 Jul 2022,Non-Coal Mining,PPVARGHESE,EC Granted
581,SIA/KL/MIN/163150/2020,1749/EC1/2020/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 29 Jul 2020 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MUSTHAFA A,EC Granted
582,SIA/KL/NCP/58584/2016,1093/EC/SEIAA/2017,Kerala,Ernakulam,Aluva,Date of Submission for TOR: ,Date of Submission for EC: 24 Aug 2016 ,INFRA-1,INKID,Site Visit by SEAC - EC ISSUED BY72 SEIAA
583,SIA/KL/MIN/241398/2021,,Kerala,Kannur,Thalasserry,Date of Submission for TOR: ,Date of Submission for EC: 02 Dec 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF SRI.NOUSHAD.T.P,Delisted
584,SIA/KL/MIN/261884/2022,2072/EC6/2022/SEIAA,,,,Date of Submission for EC: 30 Jul 2022 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,PALAPPATTA ABDUL MAJEED,EC Granted
585,SIA/KL/MIN/132745/2019,1570/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 04 Apr 2020 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,BUILDING STONE QUARRY OF M/S PLAZA CRUSHER METALS,EC Granted
586,SIA/KL/MIN/182427/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
587,SIA/KL/MIS/142842/2020,1741/EC3/2020/SEIAA,Kerala,Ernakulam,Kanayannur,Date of Submission for EC: 15 Jun 2020 ,Date of Ec Granted : 01 Dec 2022,INFRA-2,JAIN HOUSING & CONSTRUCTIONS LTD AND SANDEEP MEHTA,EC Granted
588,SIA/KL/MIN/150744/2020,1824/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 30 Oct 2020 ,Date of Ec Granted : 01 Dec 2022,Non-Coal Mining,"GRANITE BUILDING STONE QUARRY MR.SAJU GEORGE,THAKKOLKKARAN(H),PUTHENCHIRA EAST,THRISSUR,KERALA",EC Granted
589,SIA/KL/MIN/426441/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,Non-Coal Mining,JAIMON MOORTHICKAL,Query raised by SEIAA and pending at PP
590,SIA/KL/MIN/263676/2022,1982/EC1/2022/SEIAA,Kerala,Pathanamthitta,Konni,Date of Submission for EC: 27 Apr 2022 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining, KODAL GRANITES,EC Granted
591,SIA/KL/MIN/190372/2020,,Kerala,Malappuram,Nilambur,Date of Submission for TOR: ,Date of Submission for EC: 29 Dec 2020 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
592,SIA/KL/MIN/40821/2019,1317/EC2/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 08 Aug 2019 ,Non-Coal Mining,A J BABU,Under examination of SEIAA - Processed offline
593,SIA/KL/MIN/169289/2020,1843/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 02 Dec 2020 ,Non-Coal Mining,"GRANITE BUILDING STONE QUARRY OF MR.SUDHEERMON.P.P IN SURVEY NO:217/4,IN PULPATTA VILLAGE,ERANAD TALUK,MALAPPURAM DISTRICT,KERALA",Agenda Uploaded by SEIAA
594,SIA/KL/NCP/63456/2017,1149/EC/SEIAA/KL/2017,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 02 Aug 2017 ,INFRA-1,KERALA INDUSTRIAL INFRASTRUCTURE DEVELOPMENT CORPORATION,Accepted By SEAC - EC ISSUED IN 80 SEIAA
595,SIA/KL/MIN/145987/2020,,Kerala,Idukki,Peerumade,Date of Submission for TOR: ,Date of Submission for EC: 22 Mar 2021 ,Non-Coal Mining,HIGHRANGEGRANITE,Delisted
596,SIA/KL/MIN/179645/2020,1908/EC3/2021/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2022 ,Non-Coal Mining,SMT. SNEHA JOSE,Site Visit by SEAC(Pending)
597,SIA/KL/MIN/81144/2019,1421/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 11 Aug 2022 ,Non-Coal Mining,BUILDING STONE QUARRY OF M/S MALABAR BLUE METALS,Site Visit by SEAC(Pending)
598,SIA/KL/MIS/284787/2022,2099/EC6/2022/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 22 Jul 2022 ,INFRA-2, INOA PROPERTIES & DEVELOPERS LLP,Deferred by SEAC
599,SIA/KL/MIN/127122/2019,1562/EC1/2019/SEIAA,Kerala,Pathanamthitta,Adoor,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,ABM ENVIRO TECH PRIVATE LTD,EC Granted
600,SIA/KL/MIN/180272/2020,1841/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 17 Nov 2020 ,Non-Coal Mining,ORDINARY EARTH MINNG PROJECT OF MR VA RAJAN,Delisted
601,SIA/KL/MIS/71475/2017,1170/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2017 ,INFRA-2,KITCO LTD,Delisted
602,SIA/KL/MIN/72101/2018,1173/EC/SEIAA/KL/2018,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2018 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR PV AJESH,Accepted By SEAC - EC ISSUED IN  81 SEIAA
603,SIA/KL/NCP/63534/2017,1133/EC/SEIAA/KL/2017,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 29 Mar 2017 ,INFRA-1,IQRAA INTERNATIONAL HOSPITAL & RESEARCH CENTRE,Accepted By SEAC - EC ISSUED IN 78 SEIAA
604,SIA/KL/MIN/143147/2020,1755/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 07 Aug 2020 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR. JIJI P ULAHANNAN,EC Granted
605,SIA/KL/MIN/74384/2020,1667/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 17 Jun 2022 ,Date of Ec Granted : 15 Mar 2023,Non-Coal Mining,MR. P.K. PRASAD,EC Granted
606,SIA/KL/MIN/264403/2022,1369/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 29 Mar 2022 ,Date of Ec Granted : 11 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF GRAND TECH SANDS AND AGGREGATES PVT LTD,EC Granted
607,SIA/KL/MIN/61643/2017,1122/EC/SEIAA/KL/2017,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2017 ,Non-Coal Mining,ASSOCIATE ENGINEERING AND CHEMICALS,Under examination of SEIAA - Processed offline
608,SIA/KL/NCP/62243/2017,1125/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2017 ,INFRA-1,KERALA MEDICITY MEDICAL SERVICES PVT LTD,Accepted By SEAC - EC ISSUED IN 75 SEIAA MEETING
609,SIA/KL/NCP/85403/2018,1196/EC2/2018/SEIAA,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for EC: 14 Nov 2018 ,Date of Ec Granted : 11 Dec 2019,INFRA-1,SPERIDIAN TECHNOLOGIES PRIVATE LIMITED,EC Granted - Processed offline
610,SIA/KL/MIN/145987/2020,,Kerala,Idukki,Peerumade,Date of Submission for TOR: ,Date of Submission for EC: 22 Mar 2021 ,Non-Coal Mining,HIGHRANGEGRANITE,Delisted
611,SIA/KL/MIN/181216/2020,,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 30 Oct 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
612,SIA/KL/MIN/147443/2020,1633/EC2/2020/SEIAA,Kerala,Kasaragod,Kasaragod,Date of Submission for EC: 06 Mar 2020 ,Date of Ec Granted : 23 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR MEHAMOOD.M.A,EC Granted
613,SIA/KL/MIN/43996/2019,1487/EC3/2019/SEIAA,Kerala,Kannur,Thalasserry,Date of Submission for EC: 06 Nov 2019 ,Date of Ec Granted : 11 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SRI K GANGADHARAN,EC Granted
614,SIA/KL/NCP/63776/2017,1144/EC/SEIAA/KL/2017,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 07 Jul 2017 ,INFRA-1,HEALTH AND FAMILY WELFARE DEPARTMENT GOVERNMENT OF KERALA,Accepted By SEAC - EC ISSUED IN 79 SEIAA
615,SIA/KL/MIN/132416/2019,1691/EC4/2019/SEIAA,Kerala,Kozhikode,Vadakara,Date of Submission for EC: 23 May 2020 ,Date of Ec Granted : 26 Jul 2021,Non-Coal Mining,NAFEESA,EC Granted
616,SIA/KL/MIN/148317/2020,1614/EC4/2020/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2020 ,Non-Coal Mining,ORDINARY EARTH MINIG PROJECT OF M/S KMC CONSTRUCTIONS LIMITED,Delisted
617,SIA/KL/MIN/129808/2019,,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2019 ,Non-Coal Mining,M/S. MALABAR SAND AND STONES PRIVATE LIMITED,Delisted
618,SIA/KL/MIN/50013/2019,1318/EC2/2019/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 27 Oct 2020 ,Non-Coal Mining,MR T HARIDASAN,Site Visit by SEAC(Pending)
619,SIA/KL/NCP/33228/2015,,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2015 ,INFRA-1,TATA CONSULTANCY SERVICE.,Delisted
620,SIA/KL/MIN/137770/2020,1620/EC2/2020/SEIAA,Kerala,Kasaragod,Kasaragod,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2020 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MR.SHIVAPPA PURUSHA,WithdrawEC
621,SIA/KL/MIN/64787/2017,1135/EC/SEIAA/KL/2017,Kerala,Kozhikode,Quilandy,Date of Submission for TOR: ,Date of Submission for EC: 19 May 2017 ,Non-Coal Mining,ABBA M SAND AND GRANITES,Site Visit by SEAC - EC ISSUED 79 SEIAA
622,SIA/KL/MIN/204998/2021,1923/EC3/2021/SEIAA,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2021 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SAKKIER HUSSAIN,Rejection Letter Granted
623,SIA/KL/MIN/280933/2022,1419/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 30 Jun 2022 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR SURESH BABU,EC Granted
624,SIA/KL/MIN/159524/2020,1442/EC2/2019/SEIAA,Kerala,Thrissur,Thalapilly,Date of Submission for EC: 22 Jun 2020 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR VIJAYAKUMAR,EC Granted
625,SIA/KL/MIN/139351/2020,1714/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 07 Aug 2021 ,Non-Coal Mining,SHRI. MANEESH P MOHANAN,Rejection Letter Granted
626,SIA/KL/MIN/127237/2019,1521/EC2/2019/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 26 Nov 2019 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF M/S MARIYA GRANITES,Delisted
627,SIA/KL/MIN/30795/2018,,Kerala,Kollam,Karunagappally,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2019 ,Non-Coal Mining,"IREL (India) Limited, Chavara",Under examination of SEIAA - Processed offline
628,SIA/KL/MIN/92260/2019,1217/EC2/2019/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for EC: 21 Jan 2019 ,Date of Ec Granted : 25 Sep 2019,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF RIYAS,EC Granted - Processed offline
629,SIA/KL/MIN/127053/2019,1517/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 03 Dec 2019 ,Date of Ec Granted : 06 Mar 2021,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF M/S POPULAR GRANITES,EC Granted
630,SIA/KL/MIN/43829/2019,1475/EC2/2019/SEIAA,Kerala,Kottayam,Kottayam,Date of Submission for EC: 04 Nov 2019 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,NEW MARY MATHA METAL CRUSHER UNIT,EC Granted
631,SIA/KL/NCP/33260/2015,,Kerala,Thrissur,Thrissur,Date of Submission for TOR: ,Date of Submission for EC: 26 Nov 2015 ,INFRA-1,HILITE MALL THRISSUR LLP,Delisted
632,SIA/KL/NCP/33234/2015,,Gujarat,Surat,Mandvi,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2015 ,INFRA-1,SKYLINE BUILDERS,Delisted
633,SIA/KL/MIN/235350/2021,2061/EC3/2022/SEIAA,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2022 ,Non-Coal Mining,BABUJOSEPH,Agenda Uploaded by SEIAA
634,SIA/KL/MIN/45695/2019,1509/EC4/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 27 Nov 2019 ,Date of Ec Granted : 19 Aug 2020,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF THANKACHAN,EC Granted
635,SIA/KL/MIN/129012/2019,1302/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 14 Dec 2019 ,Date of Ec Granted : 07 Nov 2022,Non-Coal Mining,SAJEER BABU QUARRY,EC Granted
636,SIA/KL/MIN/57967/2016,,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jul 2016 ,Non-Coal Mining,DEEPAM GRANITES,TransferToDEIAA
637,SIA/KL/MIN/262881/2022,1956/EC1/2022/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for EC: 05 Apr 2022 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining, SRI SRI GRANITE,EC Granted
638,SIA/KL/MIN/255794/2022,2000/EC6/2022/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 18 Feb 2023,Non-Coal Mining,IBRAHIM MANNINGACHALI,EC Granted
639,SIA/KL/MIN/277955/2022,929/A1/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 13 Jun 2022 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,SUNDARAN PRABHA,EC Granted
640,SIA/KL/MIN/166718/2020,1866/EC6/2020/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 26 Dec 2020 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF KHAJA HUSSAIN. K. K,Rejection Letter Granted
641,SIA/KL/MIS/115801/2019,1467/EC3/2019/SEIAA,Kerala,Alappuzha,Ambalappuzha,Date of Submission for EC: 29 Oct 2019 ,Date of Ec Granted : 17 Nov 2020,INFRA-2,KERALA STATE ROAD TRANSPORT CORPORATION,EC Granted
642,SIA/KL/MIS/116490/2019,1425/EC1/2019/SEIAA,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for EC: 31 Aug 2019 ,Date of Ec Granted : 04 Aug 2020,INFRA-2,BRIGADE ENTERPRISES LIMITED,EC Granted
643,SIA/KL/MIN/129838/2019,1771/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for EC: 19 Aug 2020 ,Date of Ec Granted : 08 Oct 2021,Non-Coal Mining,VEERAN,EC Granted
644,SIA/KL/MIN/130005/2019,1568/EC2/2019/SEIAA,Kerala,Wayanad,Mananthavady,Date of Submission for EC: 17 Dec 2019 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,MR.SHAFIR P,EC Granted
645,SIA/KL/NCP/33228/2015,,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2015 ,INFRA-1,TATA CONSULTANCY SERVICE.,Delisted
646,SIA/KL/MIN/126088/2019,1525/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 04 Dec 2019 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,DEEPAK  N D,EC Granted
647,SIA/KL/MIN/148317/2020,1614/EC4/2020/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2020 ,Non-Coal Mining,ORDINARY EARTH MINIG PROJECT OF M/S KMC CONSTRUCTIONS LIMITED,Delisted
648,SIA/KL/MIN/136954/2020,,Kerala,Kasaragod,Hosdurg,Date of Submission for TOR: ,Date of Submission for EC: 15 Jan 2020 ,Non-Coal Mining,LATERITE/BUILDING STONE QUARRY OF MR.RAMACHANDRAN.K,Delisted
649,SIA/KL/MIN/93730/2019,1248/EC2/2019/SEIAA,Kerala,Idukki,Thodupuzha,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2019 ,Non-Coal Mining,PATTAKKAL MINE SURVEYORS,Delisted
650,SIA/KL/MIN/140622/2020,1722/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 09 Mar 2021 ,Date of Ec Granted : 07 Nov 2022,Non-Coal Mining,JOY ARAKUZHA,EC Granted
651,SIA/KL/NCP/61733/2017,1123/EC/SEIAA/KL/2017,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2017 ,INFRA-1,SREEVALSAM EDUCATIONAL TRUST,Delisted
652,SIA/KL/MIN/278602/2022,1213/EC2/2019/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for EC: 15 Sep 2022 ,Date of Ec Granted : 24 Jan 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OWNED BY MOHAMMED SHAREEF,EC Granted
653,SIA/KL/MIN/416864/2023,2252/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 10 Mar 2023 ,Non-Coal Mining, UMMER,Agenda Uploaded by SEAC
654,SIA/KL/MIN/125065/2019,1496/EC2/2019/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for EC: 23 Nov 2019 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,BIJU VARGHESE PUNNATHANAM,EC Granted
655,SIA/KL/MIN/181989/2020,,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 04 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
656,SIA/KL/MIN/143918/2020,1367/EC2/2019/SEIAA,Kerala,Kozhikode,Vadakara,Date of Submission for EC: 18 Feb 2020 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR KUMARAN NM,EC Granted
657,SIA/KL/MIN/72955/2022,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2022 ,Non-Coal Mining,QUARRY OWNED BY HARIDASAN,Delisted
658,SIA/KL/MIN/423945/2023,2260/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Apr 2023 ,Non-Coal Mining,AZHAKANTHARA BABU,For further consideration(SEAC)
659,SIA/KL/MIN/182481/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
660,SIA/KL/MIN/405320/2022,,Kerala,Kasaragod,,Date of Submission for TOR: ,Date of Submission for EC: 05 Nov 2022 ,Non-Coal Mining,HOSABETTU SHETTY,Query raised by SEIAA and pending at PP
661,SIA/KL/MIN/405772/2022,2181/EC6/2023/SEIAA,Kerala,Malappuram,,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2023 ,Non-Coal Mining,SEKKEEB PULLANIPPURAM,Agenda Uploaded by SEAC
662,SIA/KL/MIN/426637/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,Non-Coal Mining, MATHEW,Query raised by SEIAA and pending at PP
663,SIA/KL/MIN/167408/2020,1946/EC6/2022/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2021 ,Non-Coal Mining,"GRANITE BUILDING STONE QUARRY OF MR.SAJID AYOLI IN RE-SURVEY NO:291,OORAKAM VILLAGE,THIRURANGADI TALUK,MALAPPURAM DISTRICT,KERALA",Delisted
664,SIA/KL/NCP/83033/2018,1193/EC1/2018/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for EC: 20 Oct 2018 ,Date of Ec Granted : 12 Mar 2020,INFRA-1,ANVAR SADATH,EC Granted - Processed offline
665,SIA/KL/MIN/72953/2022,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2022 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR ABDUL RAHIM,Delisted
666,SIA/KL/MIN/72951/2022,1590/EC1/2019/SEIAA,Kerala,Palakkad,Mannarkad,Date of Submission for TOR: ,Date of Submission for EC: 09 May 2022 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR ELDHO ISSAC,For further consideration(SEAC)
667,SIA/KL/MIN/279495/2022,2115/EC3/2022/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2022 ,Non-Coal Mining, KORAH AND ASSOCIATES CONSULTANTS PRIVATE LIMITED,Site Visit by SEAC(Pending)
