,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
4364,4365,9,SIA/MP/MIN/36041/2015,,"Environmental Clearance for  Kasba Khachrod Stone Quarry, Proponent Shri Badrilal Sangeetla S/o Shri Narayan Sangeetla, Resi. 142, Vikram Marg, Khachrod Dist. Ujjain (MP)",MINING,Delisted,EC,, 
4365,4366,10,SIA/MP/MIN/49159/2016,,Dummadol Metal Stone Quarry Of Shri Nagendra Kumar Tiwari,NAGENDRA KUMAR TIWARI,Delisted,EC,, 
4366,4367,2,SIA/MP/MIN/169032/2020,7511/2020,Dhatrawada Crusher Stone Quarry,SUBHASH S/O SHANKARLAL PAL,EC Granted,EC,, 
4367,4368,8,SIA/MP/MIN/91735/2019,5967/2019,Bither Gitti Stone Mine,RAVI INFRABUILD PROJECTS PVT LTD,EC Granted,EC,, 
4368,4369,9,SIA/MP/MIN/52673/2016,,"Badhar Metal stone Quarry Of M/s Jai Mata Di Stone Crusher, Pro- Shri Mudit Shrivastava",MS JAI MATA DI STONE CRUSHER,Delisted,EC,, 
4369,4370,10,SIA/MP/MIN/36459/2015,,"Pipra Flagstone Quarry
Of Shri Arun Singh
AT Khasra No. 132/1 kh & 149
Vill.-Pipra, Tehsil-Unchehra, District-Satna(M.P.)
Production Capacity: 3855 Cu.mt/year Flagstone
Area – 1.715 Hectare",ARUN SINGH AT VILLAGE PIPRA TEHSIL UNCHEHRA DISTRICT SATNA,Delisted,EC,, 
4370,4371,1,SIA/MP/MIN/428989/2023,10193/2023,Ramakheda Sand Quarry..,RAJEEV SAXENA,EC Granted,EC,, 
4371,4372,2,SIA/MP/MIN/35390/2015,,"MR-jaiprakash Sharma
Crusher Stone Quarry
Village-Agariya
Tehsil-Goharganj
Dist-Raisen",BABA COMPANY,Delisted,EC,, 
4372,4373,3,SIA/MP/RIV/19179/2017,,Choundi Jamunia Lift Irrigation Scheme,E E N D CANAL DIV.  KHARGONE M P,EC Granted,EC,, 
4373,4374,4,SIA/MP/MIN/41617/2016,,"BHADEDMAYCHAK CRUSHER STONE QUARRY
VILLAGE- BHADEDMAYCHAK
TEHSIL- GHATTIYA
DISTRICT- UJJAIN
MP
AREA- 1.000 HECTARE
PRODUCTION- 4275 CUM/YEAR
KHASRA NO.- 144/1, 159/1, 160, 161/1 AND 162
LESSEE- ASHOK KUMAR JAIN
R/O- 33, KHARA KUWA
UJJAIN
M",ASHOK KUMAR JAIN,Delisted,EC,, 
4374,4375,5,SIA/MP/MIN/94583/2019,,"Douniya  Stone Quarry,           Kh. No.- 138/1 kha, Village-Duaniya, Tehsil-Pushparajgarh Dist.-Anuppur (M.P) of M/S Saraswati Minerals 
(Prop.Mr. Ghanshyam Tiwari )",M/S SARASWATI MINERALS,EC Granted - Processed offline,EC,, 
4375,4376,6,SIA/MP/MIN/37612/2015,,Rampura River Sand Deposit,MS S R INDUSTRIES,Delisted,EC,, 
4376,4377,7,SIA/MP/MIN/35863/2015,,Birahuli  Stone mine,ANOD JAISWAL,Delisted,EC,, 
4377,4378,8,SIA/MP/MIN/37058/2015,,"KHANDWA STONE QUARRY DEPOSIT
VILLAGE- KHANDWA
TEHSIL- DHAR
DISTRICT- DHAR
MP
AREA- 4.000 HECTARE
PRODUCTION- 7200 CUM/YEAR
KH.NO.- 642
LESSEE- SHRI PANKAJ PATEL
R/O- PITAMPUR
DISTT- DHAR
MP",CRUSHER STONE MINING,Delisted,EC,, 
4378,4379,9,SIA/MP/MIN/54623/2016,,Jhulpur Metal Stone Quarry,PACHLI BAI SAIYAM,Delisted,EC,, 
4379,4380,1,SIA/MP/MIN/431691/2023,9968/2023,Rusalli Choubisa Crusher Stone Quarry of Shri Ankit Sharma,ANKIT SHARMA,EC Granted,EC,, 
4380,4381,2,SIA/MP/MIN/431685/2023,10341/2023,Jiawan sand quarry,YODHA UMARE,EC Granted,EC,, 
4381,4382,3,SIA/MP/MIN/52678/2016,,"JAMARA SAND DEPOSIT QUARRY
AREA- 19.938 HECT
VILLAGE- JAMARA
TEHSIL- PIPARITYA
DISTRICT- HOSHANGABAD
KHASRA NO.- 137
SUB LESSEE- GURUDAYAL BHADHORIYA
LESSEE- MPSMCL",DIGIANA INDUSTRIES PVT LTD,EC Granted - Processed offline,EC,, 
4382,4383,4,SIA/MP/MIN/436817/2023,9466/2022,Papredi Marble Deposit Quarry,HIRA MARBLE,EC Granted,EC,, 
4383,4384,5,SIA/MP/MIN/37357/2015,,"Bhadoura Flagstone Quarry over an area 2.500 ha. kh. no. 1332 and 1337, Village Bhadoura, Tehsil Pichhor, Distt. Shivpuri.",KEDAR NATH GUPTA,Delisted,EC,, 
4384,4385,6,SIA/MP/MIN/430071/2023,10087/2023,NARA SAND QUARRY,SURENDRA NAMDEO,EC Granted,EC,, 
4385,4386,7,SIA/MP/MIN/444865/2023,9347/2022,Ghutiya Stone (Used For Crusher As Gitti) Quarry Lease Project,M.K.S.ENGINEERING COMPANY PRIVATE LIMITED,Agenda Uploaded by SEAC,EC,, 
4386,4387,8,SIA/MP/MIN/433110/2023,10602/2023,BARI RIVER SAND QUARRY,RAMESH BHUMARKAR,EC Granted,EC,, 
4387,4388,9,SIA/MP/MIN/37564/2015,,"Environmental Clearance for  Niwri Metal  Stone  Quarry , Proponent Shri Shailendra Chouhan S/o Shri Premnarayan Chouhan, Resi. Badi Bazaria, Bina Dist Sagar (MP)",STONE MEN,Delisted,EC,, 
4388,4389,10,SIA/MP/MIN/94578/2019,5955/2019,Stone Gitti Quarry,GOTULAL,EC Granted,EC,, 
4389,4390,10,SIA/MP/MIN/33025/2015,,Bada Badla Stone Boulder Quarry,HEMANT PALIWAL,Delisted,EC,, 
4390,4391,1,SIA/MP/MIN/423624/2023,9938/2023,Pratapfaliya Crusher Stone Deposit,TARA AJNAR,Delisted,EC,, 
4391,4392,2,SIA/MP/MIN/35183/2015,,Hath Khoh Metal Stone Quarry Of Shri Vivek Tiwari,VIVEK TIWARI,Delisted,EC,, 
4392,4393,3,SIA/MP/MIN/440186/2023,10438/2023,"Avariya Sand Quarry; Quarry lease area 5.0 Ha, Production 3000 m3/year at Khasra No. -1,126, Village- Avariya, Tehsil- Junnardeo, District- Chhindwara, State- Madhya Pradesh by The Madhya Pradesh State Mining Corporation Ltd",JITENDRA CHANDEL,EC Granted,EC,, 
4393,4394,4,SIA/MP/MIN/451784/2023,11034/2023,Hasinabad Stone Quarry Project,GOPAL RATHORE,Under examination of SEAC,EC,, 
4394,4395,5,SIA/MP/MIN/440728/2023,,Kalaria Soil Quarry,VIRENDRA PRAJAPATI,Under examination of SEIAA,EC,, 
4395,4396,6,SIA/MP/MIN/35005/2015,,Ghoradongri Metal Stone Quarry of Shri Rajesh Agrawal S/O Shri Radheshyam Agrawal,SHRI RAJESH AGRAWAL,Delisted,EC,, 
4396,4397,7,SIA/MP/MIN/37610/2015,,Fusriya Stone Gitty Quarry,MOTI LAL DHAKAD,Delisted,EC,, 
4397,4398,8,SIA/MP/MIN/41571/2016,,Barkhoh Metal Stone Quarry Of Smt. Saroj Maravi S/O Shri Rajkaran Maravi,SMT SAROJ MARAVI,Delisted,EC,, 
4398,4399,9,SIA/MP/MIN/25083/2017,5547/17,M/s Satguru Cement Pvt Ltd,SATGURU CEMENTS PRIVATE LIMITED,EC Granted,EC,, 
4399,4400,10,SIA/MP/MIN/35631/2015,,Thanwari Metal Stone Quarry of Shri Narendra Kumar Taank S/O Shri Narayan Bhai Taank,NARENDRA KUMAR TAANK,Delisted,EC,, 
4400,4401,1,SIA/MP/MIN/94914/2019,6256/19,"BILOUA STONE (GITTY) QUARRY 
Khasra No. 3892/1,3739","BILOUA STONE (GITTY) QUARRY  KHASRA NO. 3892/1,3739",Delisted,EC,, 
4401,4402,2,SIA/MP/MIN/432984/2023,10556/2023,Mining Project for Bhilawadi Sand Mine,PRAMOD DHABAI,EC Granted,EC,, 
4402,4403,3,SIA/MP/MIN/42313/2016,,"SITAMAU CRUSHER STONE QUARRY
VILLAGE- SITAMAU
TEHSIL- SITAMAU
DISTRICT- MANDSORE
MP
AREA- 1.000 HECTARE
PRODUCTION- 14200 CUM/YEAR
KHASRA NO.- 384/2
LESSEE- SHRI KRISHNA LAL PATIDAR
R/O- DUNGLAWADA
DISTRICT- MANDSORE
MP",SHRI KRISHNA LAL PATIDAR,Delisted,EC,, 
4403,4404,4,SIA/MP/MIN/37454/2015,,"Bamhari Flagstone Quarry
OF
M/s Karoli Cut Stone
AT
Khasra No. 927,928
Vill.-Bamhari, Tehsil-Shivpuri, District-Shivpuri
(M.P.)
Production Capacity: 12500 Cu.mt/year Flagstone
Area – 3.00 Hectare",MS KAROLI CUT STONE MANAGER SMT SADHNA WO SHRI PRASHANT KUMAR,Delisted,EC,, 
4404,4405,5,SIA/MP/MIN/437151/2023,,BATURA SAND QUARRY,HARISHANKAR SHUKLA,Pending at PP due to eds,EC,, 
4405,4406,6,SIA/MP/MIN/451812/2023,,Kothadi Istmurar Stone (Gitti) Quarry,VIKRAM PATIDAR,Pending at PP due to eds,EC,, 
4406,4407,7,SIA/MP/MIN/429493/2023,10008/2023,"Bahadurpur Jagir Sand Quarry (Quarry Lease), Area 3.0 ha, Production 3375 m3/year at Khasra No 375; village- Bahadurpur Jagir; Tehsil-Jaora; District-Ratlam; State -Madhya Pradesh.",DINESH SHARMA,Delisted,EC,, 
4407,4408,8,SIA/MP/MIN/417867/2023,9791/2023,GANGAPUR STONE QUARRY,OM SHRI STONE CRUSHER,ADS by SEIAA,EC,, 
4408,4409,9,SIA/MP/MIN/37374/2015,,"khamera stone quarry (shri maashuk khan ) vill - khamera , tehsil - silwani , district- Raisen",MAASHUK KHAN,Delisted,EC,, 
4409,4410,10,SIA/MP/MIN/54443/2016,,DIMAWAR SAND MINING PROPOSAL AT VILL - DIMAWAR DISST - SEHORE MP LESSEE M/S SHIVA CORP AREA - 23.170 HECT,MS SHIVA CORPORATION PVT LTD,EC Granted - Processed offline,EC,, 
4410,4411,1,SIA/MP/MIN/50863/2016,,"project Baghoda Stone  Quarry Deposit Khasra no. 642/1in  Village – Baghoda, Tehsil – Multai& District - Betul Proponent –Mr. Umesh sahu,  Res. – Mahaveer ward, Tehsil – Multai, District – Betul",DHEERAJ ASSOCIATE MINING,Delisted,EC,, 
4411,4412,2,SIA/MP/MIN/35239/2015,,Alampur Udana sand mine,OM PRAKESH JAT,WithdrawEC,EC,, 
4412,4413,3,SIA/MP/MIN/433566/2023,,DEVRI SAND QUARRY,SUSHIL PATHAK,Pending at PP due to eds,EC,, 
4413,4414,4,SIA/MP/NCP/19313/2009,,"Revision/Modification & Expansion of Hospital project  (Smart Medicity), Bhopal, Madhya Pradesh",PWD,Delisted,EC,, 
4414,4415,7,SIA/MP/MIN/433111/2023,10060/2023,BARBASPUR SAND MINE,SURENDRA NAMDEO,EC Granted,EC,, 
4415,4416,8,SIA/MP/MIN/42853/2016,,bisloni flag stone quarry of smt sakun yadav kh no 46 e auction quarry lease,PRAVEEN JAIN,Delisted,EC,, 
4416,4417,9,SIA/MP/MIN/94443/2019,5923/2019,"Basahi  Stone Quarry located at  
Kh. No.- 157/2/KA, 157/2/KHA, 157/2/GHA, 157/1/KA/4, 157/1/KA/2 Village-Basahi, Tehsil- Pushparajgarh Dist.-Anuppur (M.P)
Of M/S Saraswati Minerals 
(Prop.Mr. Ghanshyam Tiwari )",M/S SARASWATI MINERALS,EC Granted,EC,, 
4417,4418,10,SIA/MP/MIN/438111/2023,9480/2022,Rawad Stone (Gitti) & M-Sand Quarry,MAA NARMADA AGGREGATES PRIVATE LIMITED,EC Granted,EC,, 
4418,4419,1,SIA/MP/IND3/409359/2022,9290/2022,Piyanshu Chemicals Pvt Ltd,PIYANSHU CHEMICALS PRIVATE LIMITED,EC Granted,EC,, 
4419,4420,2,SIA/MP/CMIN/406750/2022,9503/2022,capacity expansion of 429.107ha Sial Ghoghri Underground coal mine,RCCPL PVT LTD.,EC Granted,EC,, 
4420,4421,3,SIA/MP/MIN/36075/2015,,"Khandwa Crusher Stone Quarry
Of Shri Mohammad Haaris
at Khasra No. 642
Vill.-Khandwa , Tehsil-Dhar, District-Dhar (M.P.)
Production Capacity: 26100 Cu.mt/year Crusher Stone
Area – 4.00 Hectare",MOHMMAD HAARIS AT VILLAGE KHANDWA TEHSIL DHAR DISTRICT DHAR,TransferToDEIAA,EC,, 
4421,4422,4,SIA/MP/MIN/42532/2016,,MANGELI BOULDER STONE MINE,DILIP BUILDCON LIMITED,TransferToDEIAA,EC,, 
4422,4423,9,SIA/MP/MIN/37414/2015,,KANPOHRA FLAGSTONE QUARRY (SHRI SHAILENDRA SHARMA) vill kanpohra tehsil and district Raisen,SHAILENDRA SHARMA,Delisted,EC,, 
4423,4424,10,SIA/MP/IND2/28288/2017,5649/2018,Enaltec Labs Pvt Ltd,ENALTEC LABS PVT LTD,EC Granted,EC,, 
4424,4425,1,SIA/MP/MIN/34236/2015,,DHANWADA BASALT STONE QUARRY 1.910 HECT.,SHRI ATUL KUMAR AGRAWAL,Delisted,EC,, 
4425,4426,2,SIA/MP/MIN/38312/2016,,The applicant Shri Ashok Jain S/O Shri Shantilal Jain Resident of 68 Station Road Shajapur   Dist Shajapur  has sanctioned stone quarry lease on survey no. 1508/2 of village Barndava  Tehsil Tarana dist Ujjain over an area of 2.00 Hac needs EC,CK DOSHI,Delisted,EC,, 
4426,4427,3,SIA/MP/MIN/64121/2017,5574/17,Environmental Clearance for Khurai Pyrophyllite and Diaspore Mine of M/s The Ishwar Mining and Industrial Corporation (Pvt.) Ltd.,SRI JOHN GEORGE,EC Granted,EC,, 
4427,4428,4,SIA/MP/MIN/451907/2023,11043/2023,Madalda Crusher Stone Mine,ANIL YADAV,Under examination of SEAC,EC,, 
4428,4429,5,SIA/MP/MIN/417674/2023,9731/2023,1.051 Ha. Gaadiyadaggad Sand Mine,RAMKA MINING PRIVATE LIMITED,EC Granted,EC,, 
4429,4430,6,SIA/MP/MIN/448858/2023,,SAWARI SAND QUARRY,PURAN LAKSHKAR,Pending at PP due to eds,EC,, 
4430,4431,7,SIA/MP/MIN/431057/2023,,MUDGUDI STONE QUARRY LEASE,LAKSHYA MINING AND MINERALS,Pending at PP due to eds,EC,, 
4431,4432,8,SIA/MP/MIN/95462/2019,5893/2019,Naugai Metal Stone Deposit,MS JS STONE PRODUCTS,EC Granted,EC,, 
4432,4433,9,SIA/MP/MIN/430148/2023,,SAWANGI SAND QUARRY,PURAN LAKSHKAR,Pending at PP due to eds,EC,, 
4433,4434,10,SIA/MP/MIN/36421/2015,,"BARPANI STONE QUARRY
VILLAGE- BARPANI
TEHSIL AND DISTRICT- NARSINGHPUR
AREA- 0.950 HECTARE
PRODUCTION- 11625 CUM/YEAR
KH.NO.- 6/2
LESSEE - RAJENDRA HARPRASAD PATEL
R/O BARPANI
TEHSIL AND DISTRICT- NARSINGHPUR (MP)",CRUSHER STONE MINING,Delisted,EC,, 
4434,4435,1,SIA/MP/MIN/430905/2023,10153/2023,Bichhondanan Sand Quarry,ASHISH SINGH,Rejection Letter Granted,EC,, 
4435,4436,2,SIA/MP/MIN/36892/2015,,Uchhera stone project,NASIR KHAN,Delisted,EC,, 
4436,4437,3,SIA/MP/MIN/36209/2015,,"Environmental Clearance for Moja pachara Metal Stone Quarry, Proponent Shri Jagdish Singh Rana S/o Shri Ajmer Singh Rana    
Resi. Street No. 3 Tikonia, Murara Gwalior (MP)",MINING OF STONE,Delisted,EC,, 
4437,4438,4,SIA/MP/MIN/40972/2016,,"BAHERA MAL CRUSHER STONE QUARRY
VILLAGE- BAHERA MAL
TEHSIL- DINDORI
DISTRICT- DINDORI
AREA- 1.000 HECTARE
PRODUCTION- 5430 CUM/YEAR
KHASRA NO.- 1337/1, 1337/2, 1343, 1339/3
PROPONENT- SHRI RAJESH KUMAR
R/O- PURANE DINDORI
TEHSIL AND DISTRICT",RAJESH KUMAR,Delisted,EC,, 
4438,4439,5,SIA/MP/MIN/430641/2023,10658/2023,MUAR RIVER SAND QUARRY,SHASHI SINGH,EC Granted,EC,, 
4439,4440,6,SIA/MP/MIN/445629/2023,10676/2023,Balampur Murum Quarry,RUGANNATH SINGH,EC Granted,EC,, 
4440,4441,7,SIA/MP/MIN/35149/2015,,"M/s Narmada Minerals
Bhatiyatola  Dolomite mine",NARMADA MINERALS,Delisted,EC,, 
4441,4442,8,SIA/MP/MIN/49316/2016,,Bareh Soil Quarry,SAI ITE UDHYOG,Delisted,EC,, 
4442,4443,9,SIA/MP/MIN/37238/2015,,"project Kudar Quarry Deposit 
at Khasra no. 368/2 in  Village – Kudar   , Tehsil – Niwari & District – Tikamgarh.
Mr.Sanjay Kumar Gupta, 
Res. –,resi jhansi u.p,",BABA COMPANY,Delisted,EC,, 
4443,4444,10,SIA/MP/MIN/431042/2023,,MARDARI CRUSHER STONE QUARRY,RAMESH PURSWANI,Pending at PP due to eds,EC,, 
4444,4445,1,SIA/MP/MIN/413016/2023,9671/2023,"JAMUNIYA GITTI, BOULDER MURRUM, M-SAND QUARRY",SHRI PITAMBARA CONSTRUCTION AND MINING PRIVATE LIMITED,EC Granted,EC,, 
4445,4446,2,SIA/MP/NCP/74566/2018,,Pride City Phase - II of M/s. Sterling Balajee Mega Ventures,M/S. STERLING BALAJEE MEGA VENTURES,Delisted,EC,, 
4446,4447,7,SIA/MP/MIN/419931/2023,9767/2023,Laxmanpura Stone Quarry,FOOLADEVEE ADIWASI,EC Granted,EC,, 
4447,4448,8,SIA/MP/MIN/35812/2015,,Mangroul Murum Quarry,ASHA SHARMA,Delisted,EC,, 
4448,4449,1,SIA/MP/MIN/439428/2023,,Gudapali Pyrophyllite and Diaspore Mine,SANJAY JAIN,Pending at PP due to eds,EC,, 
4449,4450,2,SIA/MP/MIN/433867/2023,10050/2023,MALA KHURD SAND QUARRY,RAMESH BHUMARKAR,Rejection Letter Granted,EC,, 
4450,4451,3,SIA/MP/MIN/49905/2016,,"Environmental Clearance jamuniya Crusher Stone Quarry Lease, Proponent Shri Naveen Shankar Pandey S/o Shri D.K. Pandey
Resi. 1099, J.P. Nagar, Adhartal Distt. Jabalpur (M.P) 482001",MINING,Delisted,EC,, 
4451,4452,4,SIA/MP/MIN/33753/2015,4900/2016,HARDOLI CRUSHER STONE QUARRY,SMT MEERA BAI BODKHE,TransferToDEIAA,EC,, 
4452,4453,5,SIA/MP/MIN/413766/2023,9596/2023,SALETARA SAND QUARRY,SUNIL BHADORIA,EC Granted,EC,, 
4453,4454,6,SIA/MP/MIN/428770/2023,10471/2023,GUDA NADI SAND QUARRY,NAGENDRA SINGH,ADS by SEAC,EC,, 
4454,4455,7,SIA/MP/MIN/454255/2023,11047/2023,Abupura Stone Quarry,SABIR HUSSAIN,Under examination of SEAC,EC,, 
4455,4456,1,SIA/MP/MIN/445768/2023,9526/2022,5.122 Ha Bhatia Limestone Mine,SNS MINERALS PRIVATE LIMITED,EC Granted,EC,, 
4456,4457,2,SIA/MP/MIN/414390/2023,9658/2023,KADARI SAND QUARRY,EUPHORIA MINES AND MINERALS,EC Granted,EC,, 
4457,4458,3,SIA/MP/MIN/36733/2015,,bisloni flag stone quarry of shri jagat singh yadav kh 124,PRAVEEN JAIN,Delisted,EC,, 
4458,4459,4,SIA/MP/MIN/442035/2023,10717/2023,Padoniya Crusher Stone Quarry,JAGDISH DANGI,For further consideration(SEAC),EC,, 
4459,4460,5,SIA/MP/MIN/39246/2016,,Paderi Low Grade Lime Stone Quarry of Smt Saroj Tiwari W/O Shri Rajendra Tiwari,SMT SAROJ TIWARI,TransferToDEIAA,EC,, 
4460,4461,6,SIA/MP/MIN/37286/2015,,Environmental Clearance for Imaliya Flag Stone Quarry Mr. Narmada Prasad Rai  Resi – Mala Bamhori Jabera Distt. Damoh (MP),MINING,Delisted,EC,, 
4461,4462,7,SIA/MP/MIN/37657/2015,,"BHAMARHA CRUSHER STONE
VILLAGE- BHAMARHA
TEHSIL- PUSHPHRAJGA
DISTT- ANUPPUR
MP
AREA- 3.65 ACRE
PRODUCTION- 20000 CUM/YEAR
KH.NO.- 172/1033
LESSEE- M/S KESHARWANI MINERALS
PROP. SHRI UMESH CHAND GUPTA
VILLAGE- ANNUPUR
DIST- ANUPPUR
MP",CRUSHER STONE MINING,Delisted,EC,, 
4462,4463,8,SIA/MP/MIN/36128/2015,,"Environmental Clearance For Amjhar crusher stone deposit quarry, Proponent Smt. Anjula Singh W/o Shri Ajay Singh, Resi H.N. 110, Uttar Milontganj Dist Jabalpur (M.P.)",MINING OF STONE,Delisted,EC,, 
4463,4464,9,SIA/MP/MIN/402129/2022,9379/2022,Gitty and M-Sand Quarry,AADI YOGI MINES LLP,EC Granted,EC,, 
4464,4465,10,SIA/MP/MIN/430787/2023,9736/2023,M/s Ramka Mining Pvt. Ltd. (Imlipura Sand Mine Area- 6.506 ha),RAMKA MINING PRIVATE LIMITED,EC Granted,EC,, 
4465,4466,3,SIA/MP/MIN/94699/2019,5892/2019,Shivpur Mundla Metal Stone Quarry,SHRI SUNIL PATIDAR,EC Granted,EC,, 
4466,4467,4,SIA/MP/MIN/442266/2023,10576/2023,Osada Crusher Stone Quarry of Shri Ashish Malviya,ASHISH MALVIYA,ADS by SEAC,EC,, 
4467,4468,5,SIA/MP/MIN/36810/2015,,Samnapur Kalan Crusher Stone Quarry,GOVIND RAI,Delisted,EC,, 
4468,4469,6,SIA/MP/MIN/413263/2023,9624/2023,KIHIRIYA SAND QUARRY (SHAKKAR RIVER),RASMEET MALHOTRA,EC Granted,EC,, 
4469,4470,7,SIA/MP/MIN/35758/2015,,guda crusher stone quarry kh 285/1 of smt geeta daksh sagar,PRAVEEN JAIN,Delisted,EC,, 
4470,4471,8,SIA/MP/MIN/36084/2015,,"Dhureri Stone & Murram Quarry
OF Shri Abdul Raish
AT Khasra No. 51/1/1/1
Vill.-Dhureri , Tehsil- Depalpur , District- Indore(M.P.)
Production Capacity: 2082 Cu.mt/yr Stone & 1041
Cu.mt/yr Murram
Area – 1.00 Hectare",ABDUL RAISH AT VILLAGE DHURERI TEHSIL DEPALPUR DISTRICT INDORE,TransferToDEIAA,EC,, 
4471,4472,9,SIA/MP/MIN/37970/2016,,Dhanaura Flagstone Quarry over an area 3.443 ha.,ETERNAL INFRA DEVELOPERS PVT LTD,Delisted,EC,, 
4472,4473,10,SIA/MP/MIN/433603/2023,10130/2023,Piploda Stone Gitti Quarry,RAJ RATHORE,EC Granted,EC,, 
4473,4474,1,SIA/MP/MIN/33714/2015,,Kannor Stone quarry,KAMTHANATH STONE,Delisted,EC,, 
4474,4475,2,SIA/MP/MIN/92892/2019,5902/2019,Sontola Sand Quarry,SONTOLA SAND QUARRY,EC Granted,EC,, 
4475,4476,3,SIA/MP/MIN/37268/2015,,"Environmental Clearance for
Bahadurpur Crusher Stone Deposit, Quarry,Shri Atul Tiwari S/o Shri Mahesh Tiwari,Resi. Ward no-2, Rahatgarh, Dist.
Sagar (M.P.)",mining of minerals,Delisted,EC,, 
4476,4477,4,SIA/MP/MIN/436970/2023,10362/2023,RANIPUR SAND MINE,RAMESH BHUMARKAR,EC Granted,EC,, 
4477,4478,5,SIA/MP/MIN/450922/2023,,AVANTIPURA STONE QUARRY,KISHAN RAI,Pending at PP due to eds,EC,, 
4478,4479,6,SIA/MP/MIN/406298/2022,,Raipur Soil Quarry,KULSUM NIBARN,Pending at PP due to eds,EC,, 
4479,4480,7,SIA/MP/MIN/49274/2016,,Piproda Khurd Stone,MRIDUL SHARMA,Delisted,EC,, 
4480,4481,8,SIA/MP/MIN/34219/2015,,KAKREHTA RIVER SAND QUARRY AREA 3.000,UDAYBHAN SINGH,Delisted,EC,, 
4481,4482,9,SIA/MP/MIN/61552/2017,,Kauvadhan Stone Mine,PRADEEP SHUKLA,Delisted,EC,, 
4482,4483,10,SIA/MP/MIN/64700/2017,5559/2017,bhonti sand mining,CRUSHER STONE MINING,EC Granted,EC,, 
4483,4484,1,SIA/MP/MIN/20949/2016,5238/2016,ACC LIMITED,ACC LTD,EC Granted,EC,, 
4484,4485,2,SIA/MP/MIN/410389/2023,9871/2023,RAIPUR SAND QUARRY,SUNIL BHADORIA,EC Granted,EC,, 
4485,4486,4,SIA/MP/MIN/431230/2023,,KOHAKA STONE MINE,NEERAJ AGRAWAL,Pending at PP due to eds,EC,, 
4486,4487,5,SIA/MP/MIN/53815/2016,,kajarwada Metal Stone Quarry,ABDUL AZIZ,Delisted,EC,, 
4487,4488,6,SIA/MP/MIN/61276/2016,5494/17,"Project Kumharra Sand Deposite at Khasra no.194,Area 5.500 Ha in Village – Kumharra, Tehsil – Mungaoli & District -AshokNagar.Production -2800 cu. M/Year
Mr-Shivendra Singh Dangi , Addressh- Gram Kukawali,Th- Mungaoli District –Ashoknagar.",DHEERAJ ASSOCIATE MINING,EC Granted,EC,, 
4488,4489,7,SIA/MP/MIN/417717/2023,9737/2023,4 Ha Kothida Sand Mine,RAMKA MINING PRIVATE LIMITED,EC Granted,EC,, 
4489,4490,8,SIA/MP/MIN/429769/2023,10186/2023,"AKAVALYA STONE (GITTI) & M-SAND QUARRY [KHASRA No. 812/1, 812/2, 812/3 AREA -4.00 HA.]",ASHUTOSH AGRAWAL,EC Granted,EC,, 
4490,4491,9,SIA/MP/MIN/35549/2015,,"Environmental Clearance for Manawar crusher   Stone Deposit , Proponent Name Shri Manoj Rathore S/o Shri Mangal Singh Rathore, Resi. Orangpura Tehsil-Khargone distt.- Khargone (MP)",MINING,Delisted,EC,, 
4491,4492,10,SIA/MP/MIN/37144/2015,,"The applicant Shri Rahul S/O Rajendra Singhal Resident of
22, White Church Colony Indore Dist Indore has sanctioned stone quarry lease on survey no. 555/3/2, 556/2  of village Badiakima over an area of 1.374 Hac land needs EC.",CK DOSHI,Delisted,EC,, 
4492,4493,1,SIA/MP/MIN/451604/2023,10843/2023,Bhamal Crusher Stone deposit,KANTILAL VAGRECHA,Agenda Uploaded by SEAC,EC,, 
4493,4494,1,SIA/MP/MIN/37009/2015,,"project Kadrana Flag  Stone  Quarry  at Khasra no. 45/1 in  Village – Kadrana , Tehsil – Chanderi & District – Ashok Nagar.
Mr.Lalaram yadav, S/o Shri Rajdhar singh yadav,  Res. –village-kadrana ,Tehsil-Chanderi, District – Ashoknagar",DHEERAJ ASSOCIATE MINING,Delisted,EC,, 
4494,4495,2,SIA/MP/MIN/401065/2023,10023/2023,Sihora Stone Quarry,KULDEEP UDAINIYA,Delisted,EC,, 
4495,4496,3,SIA/MP/MIN/33989/2015,,"1.00 Hect Kanja Stone (Gitti) Quarry at Village-Kanja,Tehsil & Dist-Shajapur M.P",MAKBUL AHEMAD,Delisted,EC,, 
4496,4497,4,SIA/MP/MIN/450013/2023,11151/2023,MAKROHAR STONE QUARRY,YOGESH SINGH,Under examination of SEAC,EC,, 
4497,4498,5,SIA/MP/MIN/40929/2016,,Dadhi Metal Stone Quarry of Shri Santosh Kumar Shukla,SHRI SANTOSH KUMAR SHUKLA,TransferToDEIAA,EC,, 
4498,4499,6,SIA/MP/MIN/36468/2015,,"Maharajpur Flagstone Quarry
Of
Shri Awadhesh Prasad Shukla
AT Khasra No. 23/4
Vill.-Maharajpur, Tehsil-Unchehra, District-
Satna (M.P.)
Production Capacity: 2930 Cu.mt/year Flagstone
Area – 0.627 Hectare",AWADHESH PRASAD SHUKLA AT VILLAGE MAHARAJPUR TEHSIL UNCHEHRA DISTRICT SATNA,Delisted,EC,, 
4499,4500,7,SIA/MP/MIN/35051/2015,,GHUTEHI MARBLE MINE AREA - 4.280 HECT LESSEE - M/S RAJAS MARBLE IND.,MS RAJAS MARBLE INDUSTRIES,Delisted,EC,, 
