,proposal_no,file_no,proposal_name,state,district,tehsil,date_submission,tor_approval,project_category,company_proponent,status
77,SIA/OR/MIN/37861/2019,37861/04-MINB1/06-2019,"Production of Iron ore 3,00,300 per annum (over an area of 15.074 ha) from Adaghat Iron Ore Deposit of M/s National Enterprises",Orissa,Sundargarh,Koida,17 Jun 2019,26 Aug 2019,Non-Coal Mining,NATIONAL  ENTERPRISES,TOR GrantedL
78,SIA/OR/IND2/37834/2019,37834/44-IND2/06-2019,"PRODUCTION OF 1.894 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/s MAIN OUT STILL LIQUOR SHOP, CHIRIKIPADA SASAN, AT/MOUZA- NARASINGHPALLI, P.S/TAHASIL- POLOSARA, DIST- GANJAM OF LICENSEE SRI RANJAN KUMAR SAHU.",Orissa,Ganjam,Kodala,17 Jun 2019,15 Oct 2019,Industrial Projects - 2,SRI RANJAN KUMAR SAHU,TOR GrantedL
79,SIA/OR/IND2/37829/2019,To be assigned,3792 liters per day production capacity of Mohua flower based Polosora Main Out Still Shop,Orissa,Ganjam,Kabisuryanagar,17 Jun 2019, TOR Not Granted Yet,Industrial Projects - 2,DEBADULLALA SAHU,DelistedD
80,SIA/OR/IND2/37819/2019,37819/47-IND2/06-2019,"PRODUCTION OF 1.728 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/s MAIN OUT STILL LIQUOR SHOP, DEBABHUMI CHHACK, AT/MOUZA- DEBABHUMI, P.S/TAHASIL- ASIKA, DIST- GANJAM OF THE LICENSEE SRI MAHESWAR PRADHAN.",Orissa,Ganjam,Asika,16 Jun 2019,15 Oct 2019,Industrial Projects - 2,MR MAHESWAR PRADHAN,TOR GrantedL
81,SIA/OR/IND2/37818/2019,37818/46-IND2/06-2019,"PRODUCTION OF 0.948KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/s MAIN OUT STILL LIQUOR SHOP, BALISIRA, AT- BALISIRA, TAHASIL- ASIKA, DIST- GANJAM OF THE LICENSEE SMT. ESPERENTA MALI.",Orissa,Ganjam,Asika,16 Jun 2019,15 Oct 2019,Industrial Projects - 2,SMT. ESPERENTA MALI,TOR GrantedL
82,SIA/OR/IND2/37581/2019,37581/43-IND2/06-2019,"PRODUCTION OF 0.636 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/S MAIN OUT STILL LIQUOR SHOP, PANGIDI AT: PANGIDI, P.S/TAHASIL: BUGUDA, DIST- GANJAM OF LICENSEE SRI SUSANTA KUMAR MOHAPATRA",Orissa,Ganjam,Buguda,15 Jun 2019,15 Oct 2019,Industrial Projects - 2,SUSANTA KUMAR MAHAPATRA,TOR GrantedL
83,SIA/OR/IND2/37548/2019,37548/42-IND2/06-2019,"PRODUCTION OF 2.532 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT, MAIN O S LIQUOR SHOP, MUDULIPALLI, AT-MUDULIPALLI COMMON DISTILLATION CENTRE,P.o/P.S: BHANJANAGAR, DIST. - GANJAM OF LICENSEE SRI SANJAYA PRASAD.",Orissa,Ganjam,Bhanjanagar,15 Jun 2019,11 Oct 2019,Industrial Projects - 2,SANJAYA PRASAD,TOR GrantedL
84,SIA/OR/IND2/37784/2019,37784/41-IND2/06-2019,"PRODUCTION OF 2.058 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/s MAIN OUT STILL LIQUOR SHOP, JAGANNATHPUR (RAGHUNATHPUR) , AT/PO- JAGANNATHPUR, DIST.- GANJAM OF LICENSEE SRI JIRU RAMAMURTY REDDY.",Orissa,Ganjam,Chhatrapur,14 Jun 2019,07 Dec 2019,Industrial Projects - 2,JIRU RAMAMURTY REDDY,TOR GrantedL
85,SIA/OR/IND2/37758/2019,37758/40-IND2/06-2019,"PRODUCTION OF 3.822 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT, M/s MAIN OUT STILL LIQUOR SHOP, KARAPADA , AT/PO- JAGANNATHPUR, DIST.- GANJAM OF LICENSEE SRI JIRU RAMAMURTY REDDY.",Orissa,Ganjam,Chhatrapur,14 Jun 2019,07 Dec 2019,Industrial Projects - 2,JIRU RAMAMURTY REDDY,TOR GrantedL
86,SIA/OR/MIN/37667/2019,To be assigned,"Jakar Stone Quarry, Over 33.591 acre or 13.594 hectare in village Jakar under Polasara tahasil of Ganjam district, Odisha.",Orissa,Ganjam,Kodala,12 Jun 2019, TOR Not Granted Yet,Non-Coal Mining,SRI SARATHI SWAIN,DelistedD
87,SIA/OR/IND2/37668/2019,37668/39-IND2/06-2019,"PRODUCTION OF 2.058 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT OF M/s MAIN O S LIQUOR SHOP, KERANDITOLA, AT KTN PUR,PO - TANGANAPALLI, DIST. - GANJAM OF LICENSEE SRI J CHENNEYA REDDY.",Orissa,Ganjam,Chhatrapur,12 Jun 2019,03 Feb 2020,Industrial Projects - 2,J CHENNEYA REDDY,TOR GrantedL
88,SIA/OR/IND2/37662/2019,37662/38-IND2/06-2019,"PRODUCTION OF 3.162 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT OF M/s MAIN O S LIQUOR SHOP, BIKRAMPUR, AT/PO - BIKRAMPUR, DIST. - GANJAM OF LICENSEE SRI J CHENNEYA REDDY.",Orissa,Ganjam,Brahmapur Sadar,12 Jun 2019,19 Jan 2020,Industrial Projects - 2,J CHENNEYA REDDY,TOR GrantedL
89,SIA/OR/IND2/37651/2019,37651/37-IND2/06-2019,"PRODUCTION OF 3.792 KLD OF MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT OF M/s MAIN OUT STILL LIQUOR SHOP, BHATAKUMARADA , AT/PO- BHATAKUMARADA, PS/TAHASIL- PURUSOTTAMPUR, DIST.- GANJAM OF LICENSEE SRI RAMESH CHANDRA SAHU.",Orissa,Ganjam,Purusottampur,12 Jun 2019,03 Feb 2020,Industrial Projects - 2,SRI RAMESH CHANDRA SAHU,TOR GrantedL
90,SIA/OR/IND2/37635/2019,37635/36-IND2/06-2019,"PRODUCTION OF 2.37 KLD MAHUA FLOWER BASED COUNTRY LIQUOR MANUFACTURING UNIT OF M/s MAIN O S LIQUOR SHOP, MAJHIGAON, AT/PO - MAJHIGAON, DIST. - GANJAM OF LICENSEE SRI BHIMASEN SAHU.",Orissa,Ganjam,Golanthara,11 Jun 2019,03 Feb 2020,Industrial Projects - 2,BHIMASEN SAHU,TOR GrantedL
91,SIA/OR/IND2/37611/2019,37611/35-IND2/06-2019,"PRODUCTION OF 1.266 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT OF MAIN OUT STILL LIQUOR SHOP, PRATAPUR, AT: PURUSHOTTAMPUR (COMMON DISTILLATION CENTRE),PO/P.S/TAHASIL: PURUSHOTTAMPUR, DIST: GANJAM OF LICENSEE SRI BIRAKISHORE PRADHAN.",Orissa,Ganjam,Purusottampur,11 Jun 2019,03 Feb 2020,Industrial Projects - 2,SRI BIRAKISHORE PRADHAN,TOR GrantedL
92,SIA/OR/IND2/37607/2019,37607/34-IND2/06-2019,"PRODUCTION OF 3.792 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT OF MAIN OUT STILL LIQUOR SHOP, PURUSHOTTAMPUR, AT: PURUSHOTTAMPUR (COMMON DISTILLATION CENTRE),PO/P.S/TAHASIL: PURUSHOTTAMPUR, DIST: GANJAM OF LICENSEE SRI BIRAKISHORE PRADHAN.",Orissa,Ganjam,Purusottampur,11 Jun 2019,03 Feb 2020,Industrial Projects - 2,SRI BIRAKISHORE PRADHAN,TOR GrantedL
93,SIA/OR/IND2/37597/2019,37597/33-IND2/06-2019,"PRODUCTION OF 2.214 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT OF MAIN OUT STILL LIQUOR SHOP, SIKULA, AT/PO: SIKULA, P.S/TAHASIL: PURUSHOTTAMPUR, DIST: GANJAM OF LICENSEE SRI SURESH CHANDRA SAHU.",Orissa,Ganjam,Purusottampur,11 Jun 2019,03 Feb 2020,Industrial Projects - 2,SURESH CHANDRA SAHU,TOR GrantedL
94,SIA/OR/IND2/37596/2019,To be assigned,3792 litters per day production capacity of mohua flower based Polosora Main o s shop,Orissa,Ganjam,Kabisuryanagar,11 Jun 2019, TOR Not Granted Yet,Industrial Projects - 2,POLOSORA MAIN O S SHOP,DelistedD
95,SIA/OR/IND2/37554/2019,37554/32-IND2/06-2019,"PRODUCTION OF 2.532 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT,  M/S MAIN OUT STILL LIQUOR SHOP, NOLIA NUAGAON, AT: NOLIA NUAGAON, P.S/TAHASIL/DIST. - GANJAM, ODISHA OF LICENSEE SRI MAHENDRA BEHERA.",Orissa,Ganjam,Rambha,10 Jun 2019,07 Dec 2019,Industrial Projects - 2,MAHENDRA BEHERA,TOR GrantedL
96,SIA/OR/IND2/37135/2019,37135/31-IND2/06-2019,"PRODUCTION OF 1.266 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT OF MAIN OUT STILL LIQUOR SHOP, KARACHULI , AT/PO :KARACHULI, P.S/TAHASIL: BUGUDA, DIST: GANJAM OF LICENSEE SRI SATYABRATA SAHU AND SMT. NAMITA KUMARI BISWAL.",Orissa,Ganjam,Buguda,10 Jun 2019,11 Oct 2019,Industrial Projects - 2,NAMITA KUMARI BISWAL,TOR GrantedL
97,SIA/OR/IND2/37547/2019,37547/30-IND2/06-2019,"PRODUCTION OF 1.266 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT, MAIN O S LIQUOR SHOP, JAGANNATH PRASAD(SISUNDA), AT : SISUNDA, PO/P.S: JAGANNATH PRASAD, DIST. - GANJAM OF LICENSEE SRI JOGENDRA PRASADI.",Orissa,Ganjam,Bhanjanagar,09 Jun 2019,18 Feb 2020,Industrial Projects - 2,JOGENDRA PRASAD,TOR GrantedL
98,SIA/OR/IND2/37545/2019,37545/29-IND2/06-2019,"PRODUCTION OF 1.266 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT, MAIN O S LIQUOR SHOP, TARASINGI (SAMARADA), AT : SAMARADA COMMON DISTILLATION CENTRE, PO/P.S: TARASINGI, DIST. - GANJAM OF LICENSEE SRI BHAGIRATHI SAHU AND SRI BHASKAR PATI.",Orissa,Ganjam,Tarasingi,09 Jun 2019,15 Oct 2019,Industrial Projects - 2,BHAGIRATHI SAHU,TOR GrantedL
99,SIA/OR/IND2/37541/2019,37541/28-IND2/06-2019,"PRODUCTION OF 0.948 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT, MAIN O S LIQUOR SHOP, GALLERY,AT : SAMARADA COMMON DISTILLATION CENTRE, PO/P.S: TARASINGI, DIST. - GANJAM OF LICENSEE SRI BHAGIRATHI SAHU AND SRI RAMPYAREE PRASAD.",Orissa,Ganjam,Tarasingi,09 Jun 2019,11 Oct 2019,Industrial Projects - 2,BHAGIRATHI SAHU,TOR GrantedL
100,SIA/OR/IND2/37535/2019,37535/27-IND2/06-2019,"PRODUCTION OF 2.562 KLD MAHUA FLOWER BASED OUT STILL COUNTRY LIQUOR MANUFACTURING UNIT, M/S MAIN O S LIQUOR SHOP, BORIGAON, AT/PO: BORIGAON, P.S: BRAHMAPUR SADAR, TAHASIL - KUKUDAKHANDI, DIST. - GANJAM, ODISHA OF LICENSEE SRI RAJENDRA KUMAR PATRA.",Orissa,Ganjam,Brahmapur Sadar,09 Jun 2019,03 Feb 2020,Industrial Projects - 2,RAJENDRA KUMAR PATRA,TOR GrantedL
