State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Odisha,16,97,2019,4,4,0,5,Urmila Sethi,FEMALE,IND,694,49,SC,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.46,yes,208,0.14,2.78,AEOD82011,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,97,2019,4,4,0,6,NOTA,,NOTA,486,,,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.32,,273,0.18,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,97,2019,4,4,0,7,Padma Charan Malik,MALE,IND,213,65,SC,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.14,yes,4,0,2.78,AEOD82012,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Odisha,16,97,2019,4,4,0,8,Rabindra Muduli,MALE,IND,209,28,SC,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.14,yes,25,0.02,2.78,AEOD82013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Odisha,16,97,2019,4,4,0,9,Narendra Kumar Malik,MALE,ICPa,184,48,SC,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.12,yes,8,0.01,2.78,AEOD82014,Local Party,3344,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Social Work,,State Assembly Election (AE)
Odisha,16,97,2019,4,4,0,10,Alok Kumar Jena,MALE,IND,176,31,SC,151367,217523,KENDRAPARA,SC,KENDRAPARA,CENTRAL DIVISION,9,69.59,0.12,yes,0,0,2.78,AEOD82015,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,1,Pratap Keshari Deb,MALE,BJD,99837,48,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,57.67,no,55851,32.26,2.44,AEOD3892,State-based Party,9079,TRUE,5,BJD,9079,AUL,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,2,Devendra Sharma,MALE,INC,43986,60,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,25.41,no,17499,10.11,2.44,AEOD3051,National Party,3482,TRUE,4,INC,3482,AUL,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,3,Dolagobinda Nayak,MALE,BJP,26487,71,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,15.3,yes,25810,14.91,2.44,AEOD8702,National Party,1605,TRUE,8,BMVP,9439,JASHIPUR,FALSE,FALSE,2,TRUE,FALSE,FALSE,Post Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,4,Satyajit Swain,MALE,IND,677,54,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.39,yes,130,0.08,2.44,AEOD82016,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,5,NOTA,,NOTA,547,,,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.32,,101,0.06,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,6,Sudhakar Malik,MALE,BSP,446,29,SC,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.26,yes,133,0.08,2.44,AEOD82017,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,7,Sujata Barik,FEMALE,IND,313,43,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.18,yes,20,0.01,2.44,AEOD82018,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,8,Bidhan Chandra Das,MALE,CPI(ML)(L),293,56,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.17,yes,70,0.04,2.44,AEOD2454,Local Party,2472,TRUE,3,CPI(ML)(L),2472,AUL,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,9,Jayanta Kumar Mallick,MALE,MVD,223,42,SC,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.13,yes,49,0.03,2.44,AEOD82019,Local Party,24522,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,10,Radhanath Ray,MALE,IND,174,43,GENERAL,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.1,yes,51,0.03,2.44,AEOD82020,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Odisha,16,98,2019,4,4,0,11,Prabhata Kumar Malik,MALE,IND,123,36,SC,173106,262364,AUL,GEN,KENDRAPARA,CENTRAL DIVISION,10,65.98,0.07,yes,0,0,2.44,AEOD82021,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,1,DHRUBA CHARAN SAHOO,MALE,BJD,78926,51,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,45.81,no,18408,10.68,2.86,AEOD4998,State-based Party,9079,TRUE,3,BJD,9079,RAJANAGAR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,Social Work,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,2,ANSHUMAN MOHANTY,MALE,INC,60518,35,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,35.13,no,33384,19.38,2.86,AEOD1077,National Party,3482,TRUE,2,INC,3482,RAJANAGAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Politics,"MLA, Party Worker",Social Work,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,3,ALEKHA KUMAR JENA,MALE,BJP,27134,57,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,15.75,yes,24566,14.26,2.86,AEOD2458,National Party,1605,TRUE,2,BJD,9079,RAJANAGAR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Politics,Party Worker,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,4,Anirudha Sethi,MALE,BSP,2568,40,SC,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,1.49,yes,942,0.55,2.86,AEOD82023,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,5,Ajaya Kumar Behera,MALE,IND,1626,45,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,0.94,yes,910,0.53,2.86,AEOD82024,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,6,NOTA,,NOTA,716,,,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,0.42,,297,0.17,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,7,Sunita Pradhan,FEMALE,IND,419,26,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,0.24,yes,40,0.02,2.86,AEOD82025,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,99,2019,4,4,0,8,Sudarshan Pradhan,MALE,SP,379,36,GENERAL,172286,244456,RAJANAGAR,GEN,KENDRAPARA,CENTRAL DIVISION,7,70.48,0.22,yes,0,0,2.86,AEOD1204,State-based Party (Other State),7425,TRUE,4,SP,7425,BHUBANESWAR CENTRAL (MADHYA),FALSE,TRUE,0,FALSE,FALSE,TRUE,Others,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,1,Atanu Sabyasachi Nayak,MALE,BJD,93197,51,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,51.29,no,15663,8.62,2.27,AEOD2466,State-based Party,9079,TRUE,5,BJD,9079,MAHAKALAPADA,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,2,BIJAY PRADHAN,MALE,BJP,77534,66,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,42.67,no,69216,38.09,2.27,AEOD82026,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,3,BIBHRANSU SEKHAR LENKA,MALE,INC,8318,41,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,4.58,yes,7432,4.09,2.27,AEOD82027,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,4,ADHIR NATH SARMA,MALE,BSP,886,25,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.49,yes,318,0.18,2.27,AEOD82028,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,5,NOTA,,NOTA,568,,,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.31,,251,0.14,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,6,Padmanav Choudhury,MALE,IND,317,61,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.17,yes,103,0.06,2.27,AEOD82029,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,7,Mamata Samantaray,FEMALE,IND,214,44,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.12,yes,18,0.01,2.27,AEOD82030,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,8,Bhima Sen Sethy,MALE,IND,196,28,SC,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.11,yes,8,0,2.27,AEOD82031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,9,Asutosh Maharana,MALE,ANC,188,36,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.1,yes,34,0.02,2.27,AEOD82032,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,10,Debendra Rout,MALE,IND,154,37,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.08,yes,12,0.01,2.27,AEOD82033,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,100,2019,4,4,0,11,RANJITA KANUNGO,FEMALE,SP,142,35,GENERAL,181714,238781,MAHAKALAPADA,GEN,KENDRAPARA,CENTRAL DIVISION,10,76.1,0.08,yes,0,0,2.27,AEOD82034,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,1,SAMBIT ROUTRAY,MALE,BJD,69871,46,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,44.73,no,20992,13.44,2.86,AEOD82035,State-based Party,9079,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,2,ARINDAM SARKHEL,MALE,INC,48879,43,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,31.29,no,13842,8.86,2.86,AEOD1095,National Party,3482,TRUE,2,INC,3482,PARADEEP,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,3,SAMPAD CHANDRA SWAIN,MALE,BJP,35037,33,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,22.43,no,34368,22,2.86,AEOD82036,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,4,ANJAN MALLICK,MALE,BSP,669,38,SC,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.43,yes,174,0.11,2.86,AEOD82037,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,5,NOTA,,NOTA,495,,,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.32,,40,0.03,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,6,SRIBALLAVA KAR,MALE,IND,455,53,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.29,yes,136,0.09,2.86,AEOD82038,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,7,DEEPTY RANJAN NAYAK,MALE,ANC,319,35,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.2,yes,128,0.08,2.86,AEOD82039,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,8,BIRENDRA KUMAR SAHOO,MALE,IND,191,38,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.12,yes,33,0.02,2.86,AEOD82040,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,9,BALARAM MOHARANA,MALE,IND,158,28,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.1,yes,24,0.02,2.86,AEOD82041,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Student,,,,State Assembly Election (AE)
Odisha,16,101,2019,4,4,0,10,ANUP KUMAR PATTNAIK,MALE,IND,134,43,GENERAL,156208,211857,PARADEEP,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,73.73,0.09,yes,0,0,2.86,AEOD82042,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,102,2019,4,4,0,1,Bishnu Charan Das,MALE,BJD,93967,67,SC,173423,237577,TIRTOL,SC,JAGATSINGHPUR,CENTRAL DIVISION,4,73,54.18,no,40386,23.29,2.44,AEOD7230,State-based Party,9079,FALSE,8,BJD,9079,JAGATSINGHPUR,FALSE,TRUE,6,FALSE,FALSE,TRUE,Graduate Professional,Politics,Party Worker,Social Work,,State Assembly Election (AE)
Odisha,16,102,2019,4,4,0,2,RAMAKANTA BHOI,MALE,BJP,53581,42,SC,173423,237577,TIRTOL,SC,JAGATSINGHPUR,CENTRAL DIVISION,4,73,30.9,no,29772,17.17,2.44,AEOD1106,National Party,1605,FALSE,2,BJP,1605,TIRTOL,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Education,Home Teacher or Tuition,Social Work,,State Assembly Election (AE)
Odisha,16,102,2019,4,4,0,3,DEBI PRASAD MALLICK,MALE,INC,23809,55,SC,173423,237577,TIRTOL,SC,JAGATSINGHPUR,CENTRAL DIVISION,4,73,13.73,yes,22666,13.07,2.44,AEOD82043,National Party,3482,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Social Work,,State Assembly Election (AE)
Odisha,16,102,2019,4,4,0,4,NOTA,,NOTA,1143,,,173423,237577,TIRTOL,SC,JAGATSINGHPUR,CENTRAL DIVISION,4,73,0.66,,220,0.13,2.44,,NOTA,5897,FALSE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,102,2019,4,4,0,5,RABINDRA NATH SETHY,MALE,BSP,923,46,SC,173423,237577,TIRTOL,SC,JAGATSINGHPUR,CENTRAL DIVISION,4,73,0.53,yes,0,0,2.44,AEOD82044,State-based Party (Other State),16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,1,Raghunandan Das,MALE,BJD,103814,60,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,53.83,no,54583,28.3,2.5,AEOD3939,State-based Party,9079,TRUE,4,IND,10809,BALIKUDA-ERSAMA,TRUE,FALSE,1,FALSE,FALSE,TRUE,Graduate Professional,Politics,Party Worker,Social Work,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,2,Lalatendu Mohapatra,MALE,INC,49231,57,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,25.53,no,11620,6.03,2.5,AEOD4947,National Party,3482,TRUE,3,INC,3482,BALIKUDA-ERSAMA,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,3,Damodar Rout,MALE,BJP,37611,78,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,19.5,no,37035,19.2,2.5,AEOD9361,National Party,1605,TRUE,11,BJD,9079,PARADEEP,FALSE,FALSE,7,TRUE,TRUE,TRUE,Others,Other,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,4,NOTA,,NOTA,576,,,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.3,,161,0.08,2.5,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,5,Manas ranjan Kar,MALE,IND,415,31,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.22,yes,16,0.01,2.5,AEOD82046,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Private Company,Salaried Work or Employed,Qualified Professional,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,6,Bikram Kumar Swain,MALE,NCP,399,43,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.21,yes,143,0.07,2.5,AEOD82047,State-based Party (Other State),5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,7,Umakanta Parida,MALE,KS,256,50,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.13,yes,59,0.03,2.5,AEOD82048,Local Party,4743,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,8,Birabara Dalai,MALE,ICPa,197,53,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.1,yes,5,0,2.5,AEOD82049,Local Party,3344,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,9,Mrutyunjay Swain,MALE,AKSJP,192,28,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.1,yes,29,0.02,2.5,AEOD82050,Local Party,920,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,103,2019,4,4,0,10,Bikram Kishor Mohanty,MALE,IND,163,60,GENERAL,192854,254955,BALIKUDA-ERSAMA,GEN,JAGATSINGHPUR,CENTRAL DIVISION,9,75.64,0.08,yes,0,0,2.5,AEOD82051,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,1,Prasanta Kumar Muduli,MALE,BJD,70116,55,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,43.29,no,8642,5.34,2.78,AEOD2488,State-based Party,9079,TRUE,3,BJD,9079,BALIKUDA-ERSAMA,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,2,Chiranjib Biswal,MALE,INC,61474,56,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,37.95,no,32835,20.27,2.78,AEOD2493,National Party,3482,TRUE,4,INC,3482,JAGATSINGHPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Business,,Social Work,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,3,Satyabrata Mohapatra,MALE,BJP,28639,62,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,17.68,no,28055,17.32,2.78,AEOD1124,National Party,1605,TRUE,2,IND,10809,JAGATSINGHPUR,TRUE,FALSE,0,FALSE,FALSE,TRUE,10th Pass,Social Work,,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,4,NOTA,,NOTA,584,,,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,0.36,,26,0.02,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,5,Parina Bibi,FEMALE,BSP,558,32,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,0.34,yes,348,0.21,2.78,AEOD82052,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,Household,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,6,Soubhagini Behera,FEMALE,JPJD,210,25,SC,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,0.13,yes,1,0,2.78,AEOD82053,Local Party,4048,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Social Work,Activist,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,7,Nrusingh Charan Barik,MALE,ICPa,209,55,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,0.13,yes,30,0.02,2.78,AEOD82054,Local Party,3344,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
Odisha,16,104,2019,4,4,0,8,Prabira Kumar Lenka,MALE,AKSJP,179,29,GENERAL,161969,213845,JAGATSINGHPUR,GEN,JAGATSINGHPUR,CENTRAL DIVISION,7,75.74,0.11,yes,0,0,2.78,AEOD82055,Local Party,920,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Odisha,16,105,2019,4,4,0,1,TUSHARKANTI BEHERA,MALE,BJD,91897,35,SC,171180,242457,KAKATPUR,SC,PURI,CENTRAL DIVISION,6,70.6,53.68,no,45691,26.69,2.56,AEOD1134,State-based Party,9079,TRUE,2,BJP,1605,KAKATPUR,TRUE,FALSE,1,TRUE,FALSE,TRUE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Odisha,16,105,2019,4,4,0,2,BISWA BHUSHAN DAS,MALE,INC,46206,42,SC,171180,242457,KAKATPUR,SC,PURI,CENTRAL DIVISION,6,70.6,26.99,no,15435,9.02,2.56,AEOD2500,National Party,3482,TRUE,2,INC,3482,KAKATPUR,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Odisha,16,105,2019,4,4,0,3,RABI MALLICK,MALE,BJP,30771,57,SC,171180,242457,KAKATPUR,SC,PURI,CENTRAL DIVISION,6,70.6,17.98,no,29833,17.43,2.56,AEOD2499,National Party,1605,TRUE,2,BJD,9079,KAKATPUR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Odisha,16,105,2019,4,4,0,4,CHHABI MALIK,MALE,BSP,938,43,SC,171180,242457,KAKATPUR,SC,PURI,CENTRAL DIVISION,6,70.6,0.55,yes,202,0.12,2.56,AEOD000005,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,State Assembly Election (AE)
